key_id,substitution_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,minute_label,minute_regulation,minute_stoppage,match_period,going_off,coming_on
2140,S-2140,WC-1994,1994 FIFA World Cup,M-1994-52,Brazil v Italy,1994-07-17,final,not applicable,T-39,Italy,ITA,0,1,P-07220,Evani,Alberigo,17,95',95,0,"extra time, first half",0,1
2141,S-2141,WC-1994,1994 FIFA World Cup,M-1994-52,Brazil v Italy,1994-07-17,final,not applicable,T-09,Brazil,BRA,1,0,P-03580,Zinho,not applicable,9,106',106,0,"extra time, second half",1,0
2142,S-2142,WC-1994,1994 FIFA World Cup,M-1994-52,Brazil v Italy,1994-07-17,final,not applicable,T-09,Brazil,BRA,1,0,P-08341,Viola,not applicable,21,106',106,0,"extra time, second half",0,1
2143,S-2143,WC-1998,1998 FIFA World Cup,M-1998-01,Brazil v Scotland,1998-06-10,group stage,Group A,T-09,Brazil,BRA,1,0,P-06969,Giovanni,not applicable,7,46',46,0,second half,1,0
2144,S-2144,WC-1998,1998 FIFA World Cup,M-1998-01,Brazil v Scotland,1998-06-10,group stage,Group A,T-09,Brazil,BRA,1,0,P-03427,Leonardo,not applicable,18,46',46,0,second half,0,1
2145,S-2145,WC-1998,1998 FIFA World Cup,M-1998-01,Brazil v Scotland,1998-06-10,group stage,Group A,T-09,Brazil,BRA,1,0,P-03803,Bebeto,not applicable,20,72',72,0,second half,1,0
2146,S-2146,WC-1998,1998 FIFA World Cup,M-1998-01,Brazil v Scotland,1998-06-10,group stage,Group A,T-09,Brazil,BRA,1,0,P-03984,Denílson,not applicable,19,72',72,0,second half,0,1
2147,S-2147,WC-1998,1998 FIFA World Cup,M-1998-01,Brazil v Scotland,1998-06-10,group stage,Group A,T-62,Scotland,SCO,0,1,P-04282,Jackson,Darren,10,78',78,0,second half,1,0
2148,S-2148,WC-1998,1998 FIFA World Cup,M-1998-01,Brazil v Scotland,1998-06-10,group stage,Group A,T-62,Scotland,SCO,0,1,P-05407,McKinlay,Billy,17,78',78,0,second half,0,1
2149,S-2149,WC-1998,1998 FIFA World Cup,M-1998-01,Brazil v Scotland,1998-06-10,group stage,Group A,T-62,Scotland,SCO,0,1,P-04913,Dailly,Christian,22,84',84,0,second half,1,0
2150,S-2150,WC-1998,1998 FIFA World Cup,M-1998-01,Brazil v Scotland,1998-06-10,group stage,Group A,T-62,Scotland,SCO,0,1,P-08194,McKinlay,Tosh,6,84',84,0,second half,0,1
2151,S-2151,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,1998-06-10,group stage,Group A,T-51,Norway,NOR,0,1,P-06001,Solskjær,Ole Gunnar,20,46',46,0,second half,1,0
2152,S-2152,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,1998-06-10,group stage,Group A,T-51,Norway,NOR,0,1,P-01936,Riseth,Vidar,21,46',46,0,second half,0,1
2153,S-2153,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,1998-06-10,group stage,Group A,T-51,Norway,NOR,0,1,P-03443,Flo,Håvard,17,72',72,0,second half,1,0
2154,S-2154,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,1998-06-10,group stage,Group A,T-51,Norway,NOR,0,1,P-06009,Solbakken,Ståle,6,72',72,0,second half,0,1
2155,S-2155,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,1998-06-10,group stage,Group A,T-45,Morocco,MAR,1,0,P-06070,Chippo,Youssef,18,78',78,0,second half,1,0
2156,S-2156,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,1998-06-10,group stage,Group A,T-45,Morocco,MAR,1,0,P-03348,Amzine,Gharib,17,78',78,0,second half,0,1
2157,S-2157,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,1998-06-10,group stage,Group A,T-45,Morocco,MAR,1,0,P-07696,Hadda,Abdeljalil,9,86',86,0,second half,1,0
2158,S-2158,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,1998-06-10,group stage,Group A,T-45,Morocco,MAR,1,0,P-06190,Elkhattabi,Ali,11,86',86,0,second half,0,1
2159,S-2159,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,1998-06-10,group stage,Group A,T-45,Morocco,MAR,1,0,P-06388,El Khalej,Tahar,20,90',90,0,second half,1,0
2160,S-2160,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,1998-06-10,group stage,Group A,T-45,Morocco,MAR,1,0,P-01470,Azzouzi,Rachid,16,90',90,0,second half,0,1
2161,S-2161,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,1998-06-11,group stage,Group B,T-39,Italy,ITA,1,0,P-00863,Di Matteo,Roberto,16,57',57,0,second half,1,0
2162,S-2162,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,1998-06-11,group stage,Group B,T-39,Italy,ITA,1,0,P-01554,Di Biagio,Luigi,14,57',57,0,second half,0,1
2163,S-2163,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,1998-06-11,group stage,Group B,T-39,Italy,ITA,1,0,P-08350,Di Livio,Angelo,15,61',61,0,second half,1,0
2164,S-2164,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,1998-06-11,group stage,Group B,T-39,Italy,ITA,1,0,P-09175,Chiesa,Enrico,20,61',61,0,second half,0,1
2165,S-2165,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,1998-06-11,group stage,Group B,T-13,Chile,CHL,0,1,P-01942,Margas,Javier,5,63',63,0,second half,1,0
2166,S-2166,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,1998-06-11,group stage,Group B,T-13,Chile,CHL,0,1,P-08660,Ramírez,Miguel,14,63',63,0,second half,0,1
2167,S-2167,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,1998-06-11,group stage,Group B,T-39,Italy,ITA,1,0,P-07756,Vieri,Christian,21,71',71,0,second half,1,0
2168,S-2168,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,1998-06-11,group stage,Group B,T-39,Italy,ITA,1,0,P-09803,Inzaghi,Filippo,19,71',71,0,second half,0,1
2169,S-2169,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,1998-06-11,group stage,Group B,T-13,Chile,CHL,0,1,P-00845,Estay,Fabián,20,81',81,0,second half,1,0
2170,S-2170,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,1998-06-11,group stage,Group B,T-13,Chile,CHL,0,1,P-09013,Sierra,José Luis,10,81',81,0,second half,0,1
2171,S-2171,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,1998-06-11,group stage,Group B,T-13,Chile,CHL,0,1,P-01161,Acuña,Clarence,8,82',82,0,second half,1,0
2172,S-2172,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,1998-06-11,group stage,Group B,T-13,Chile,CHL,0,1,P-05025,Cornejo,Fernando,19,82',82,0,second half,0,1
2173,S-2173,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,1998-06-11,group stage,Group B,T-11,Cameroon,CMR,1,0,P-08851,Simo,Augustine,14,65',65,0,second half,1,0
2174,S-2174,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,1998-06-11,group stage,Group B,T-11,Cameroon,CMR,1,0,P-07062,Ipoua,Samuel,18,65',65,0,second half,1,0
2175,S-2175,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,1998-06-11,group stage,Group B,T-11,Cameroon,CMR,1,0,P-07647,Olembé,Salomon,20,65',65,0,second half,0,1
2176,S-2176,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,1998-06-11,group stage,Group B,T-11,Cameroon,CMR,1,0,P-06678,Job,Joseph-Désiré,21,65',65,0,second half,0,1
2177,S-2177,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,1998-06-11,group stage,Group B,T-05,Austria,AUT,0,1,P-03788,Pfeifenberger,Heimo,8,82',82,0,second half,1,0
2178,S-2178,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,1998-06-11,group stage,Group B,T-05,Austria,AUT,0,1,P-02678,Herzog,Andi,10,82',82,0,second half,1,0
2179,S-2179,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,1998-06-11,group stage,Group B,T-05,Austria,AUT,0,1,P-01439,Cerny,Harald,13,82',82,0,second half,1,0
2180,S-2180,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,1998-06-11,group stage,Group B,T-05,Austria,AUT,0,1,P-08920,Haas,Mario,7,82',82,0,second half,0,1
2181,S-2181,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,1998-06-11,group stage,Group B,T-05,Austria,AUT,0,1,P-02973,Vastić,Ivica,9,82',82,0,second half,0,1
2182,S-2182,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,1998-06-11,group stage,Group B,T-05,Austria,AUT,0,1,P-02800,Stöger,Peter,18,82',82,0,second half,0,1
2183,S-2183,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,1998-06-11,group stage,Group B,T-11,Cameroon,CMR,1,0,P-05057,Omam-Biyik,François,7,84',84,0,second half,1,0
2184,S-2184,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,1998-06-11,group stage,Group B,T-11,Cameroon,CMR,1,0,P-04946,Tchami,Alphonse,9,84',84,0,second half,0,1
2185,S-2185,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,1998-06-12,group stage,Group D,T-53,Paraguay,PRY,1,0,P-00396,Morales,Carlos,19,43',43,0,first half,1,0
2186,S-2186,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,1998-06-12,group stage,Group D,T-53,Paraguay,PRY,1,0,P-01270,Caniza,Denis,20,43',43,0,first half,0,1
2187,S-2187,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,1998-06-12,group stage,Group D,T-10,Bulgaria,BGR,0,1,P-02087,Penev,Lyuboslav,9,68',68,0,second half,1,0
2188,S-2188,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,1998-06-12,group stage,Group D,T-10,Bulgaria,BGR,0,1,P-03495,Kostadinov,Emil,7,68',68,0,second half,0,1
2189,S-2189,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,1998-06-12,group stage,Group D,T-53,Paraguay,PRY,1,0,P-07437,Cardozo,José,9,70',70,0,second half,1,0
2190,S-2190,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,1998-06-12,group stage,Group D,T-53,Paraguay,PRY,1,0,P-05636,Ramírez,César,18,70',70,0,second half,0,1
2191,S-2191,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,1998-06-12,group stage,Group D,T-10,Bulgaria,BGR,0,1,P-09075,Iliev,Ilian,11,77',77,0,second half,1,0
2192,S-2192,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,1998-06-12,group stage,Group D,T-10,Bulgaria,BGR,0,1,P-00813,Borimirov,Daniel,18,77',77,0,second half,0,1
2193,S-2193,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,1998-06-12,group stage,Group D,T-53,Paraguay,PRY,1,0,P-06720,Campos,Jorge Luis,21,78',78,0,second half,1,0
2194,S-2194,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,1998-06-12,group stage,Group D,T-53,Paraguay,PRY,1,0,P-02569,Yegros,Julio César,7,78',78,0,second half,0,1
2195,S-2195,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,1998-06-12,group stage,Group C,T-21,Denmark,DNK,0,1,P-04401,Wieghorst,Morten,14,65',65,0,second half,1,0
2196,S-2196,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,1998-06-12,group stage,Group C,T-21,Denmark,DNK,0,1,P-02213,Nielsen,Allan,7,65',65,0,second half,0,1
2197,S-2197,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,1998-06-12,group stage,Group C,T-21,Denmark,DNK,0,1,P-05601,Jørgensen,Martin,21,73',73,0,second half,1,0
2198,S-2198,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,1998-06-12,group stage,Group C,T-21,Denmark,DNK,0,1,P-09758,Frandsen,Per,8,73',73,0,second half,0,1
2199,S-2199,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,1998-06-12,group stage,Group C,T-61,Saudi Arabia,SAU,1,0,P-04530,Anwar,Fuad,6,78',78,0,second half,1,0
2200,S-2200,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,1998-06-12,group stage,Group C,T-61,Saudi Arabia,SAU,1,0,P-03944,Saleh,Hamzah,20,78',78,0,second half,0,1
2201,S-2201,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,1998-06-12,group stage,Group C,T-61,Saudi Arabia,SAU,1,0,P-03646,Al-Owairan,Saeed,10,79',79,0,second half,1,0
2202,S-2202,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,1998-06-12,group stage,Group C,T-61,Saudi Arabia,SAU,1,0,P-03185,Al-Dosari,Obeid,8,79',79,0,second half,0,1
2203,S-2203,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,1998-06-12,group stage,Group C,T-61,Saudi Arabia,SAU,1,0,P-04627,Al-Jaber,Sami,9,84',84,0,second half,1,0
2204,S-2204,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,1998-06-12,group stage,Group C,T-21,Denmark,DNK,0,1,P-02622,Laudrup,Brian,11,84',84,0,second half,1,0
2205,S-2205,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,1998-06-12,group stage,Group C,T-61,Saudi Arabia,SAU,1,0,P-02831,Al-Thunayan,Yousuf,15,84',84,0,second half,0,1
2206,S-2206,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,1998-06-12,group stage,Group C,T-21,Denmark,DNK,0,1,P-00834,Heintze,Jan,5,84',84,0,second half,0,1
2207,S-2207,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,1998-06-12,group stage,Group C,T-28,France,FRA,1,0,P-04131,Guivarc'h,Stéphane,9,26',26,0,first half,1,0
2208,S-2208,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,1998-06-12,group stage,Group C,T-28,France,FRA,1,0,P-06743,Dugarry,Christophe,21,26',26,0,first half,0,1
2209,S-2209,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,1998-06-12,group stage,Group C,T-68,South Africa,ZAF,0,1,P-08613,Augustine,Brendan,12,56',56,0,second half,1,0
2210,S-2210,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,1998-06-12,group stage,Group C,T-68,South Africa,ZAF,0,1,P-03888,Mkhalele,Helman,11,56',56,0,second half,0,1
2211,S-2211,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,1998-06-12,group stage,Group C,T-28,France,FRA,1,0,P-05544,Petit,Emmanuel,17,73',73,0,second half,1,0
2212,S-2212,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,1998-06-12,group stage,Group C,T-28,France,FRA,1,0,P-00943,Boghossian,Alain,14,73',73,0,second half,0,1
2213,S-2213,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,1998-06-12,group stage,Group C,T-28,France,FRA,1,0,P-04631,Djorkaeff,Youri,6,84',84,0,second half,1,0
2214,S-2214,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,1998-06-12,group stage,Group C,T-28,France,FRA,1,0,P-06598,Trezeguet,David,20,84',84,0,second half,0,1
2215,S-2215,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,1998-06-12,group stage,Group C,T-68,South Africa,ZAF,0,1,P-05905,McCarthy,Benni,17,89',89,0,second half,1,0
2216,S-2216,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,1998-06-12,group stage,Group C,T-68,South Africa,ZAF,0,1,P-09893,Bartlett,Shaun,9,89',89,0,second half,0,1
2217,S-2217,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,1998-06-13,group stage,Group D,T-71,Spain,ESP,1,0,P-05157,Ferrer,Albert,2,45',45,0,first half,1,0
2218,S-2218,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,1998-06-13,group stage,Group D,T-71,Spain,ESP,1,0,P-06959,Amor,Guillermo,18,45',45,0,first half,0,1
2219,S-2219,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,1998-06-13,group stage,Group D,T-71,Spain,ESP,1,0,P-03126,Alfonso,not applicable,11,58',58,0,second half,1,0
2220,S-2220,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,1998-06-13,group stage,Group D,T-71,Spain,ESP,1,0,P-05934,Etxeberria,Joseba,17,58',58,0,second half,0,1
2221,S-2221,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,1998-06-13,group stage,Group D,T-48,Nigeria,NGA,0,1,P-03571,Oparaku,Mobi,2,70',70,0,second half,1,0
2222,S-2222,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,1998-06-13,group stage,Group D,T-48,Nigeria,NGA,0,1,P-06079,Yekini,Rashidi,9,70',70,0,second half,0,1
2223,S-2223,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,1998-06-13,group stage,Group D,T-71,Spain,ESP,1,0,P-03351,Nadal,Miguel Ángel,20,77',77,0,second half,1,0
2224,S-2224,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,1998-06-13,group stage,Group D,T-71,Spain,ESP,1,0,P-03446,Celades,Albert,16,77',77,0,second half,0,1
2225,S-2225,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,1998-06-13,group stage,Group D,T-48,Nigeria,NGA,0,1,P-06603,Ikpeba,Victor,20,83',83,0,second half,1,0
2226,S-2226,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,1998-06-13,group stage,Group D,T-48,Nigeria,NGA,0,1,P-00604,Babangida,Tijani,13,83',83,0,second half,0,1
2227,S-2227,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,1998-06-13,group stage,Group D,T-48,Nigeria,NGA,0,1,P-09917,Lawal,Garba,11,90'+3',90,3,"second half, stoppage time",1,0
2228,S-2228,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,1998-06-13,group stage,Group D,T-48,Nigeria,NGA,0,1,P-03482,Okpara,Godwin,21,90'+3',90,3,"second half, stoppage time",0,1
2229,S-2229,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,1998-06-13,group stage,Group E,T-44,Mexico,MEX,0,1,P-04970,Luna,Braulio,19,45',45,0,first half,1,0
2230,S-2230,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,1998-06-13,group stage,Group E,T-44,Mexico,MEX,0,1,P-07835,Ordiales,Jaime,20,45',45,0,first half,1,0
2231,S-2231,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,1998-06-13,group stage,Group E,T-44,Mexico,MEX,0,1,P-07732,Peláez,Ricardo,9,45',45,0,first half,0,1
2232,S-2232,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,1998-06-13,group stage,Group E,T-44,Mexico,MEX,0,1,P-04148,Arellano,Jesús,21,45',45,0,first half,0,1
2233,S-2233,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,1998-06-13,group stage,Group E,T-69,South Korea,KOR,1,0,P-04636,Noh,Jung-yoon,8,55',55,0,second half,1,0
2234,S-2234,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,1998-06-13,group stage,Group E,T-69,South Korea,KOR,1,0,P-05560,Jang,Hyung-seok,16,55',55,0,second half,0,1
2235,S-2235,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,1998-06-13,group stage,Group E,T-69,South Korea,KOR,1,0,P-02487,Kim,Do-keun,7,60',60,0,second half,1,0
2236,S-2236,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,1998-06-13,group stage,Group E,T-69,South Korea,KOR,1,0,P-00391,Choi,Sung-yong,2,60',60,0,second half,0,1
2237,S-2237,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,1998-06-13,group stage,Group E,T-44,Mexico,MEX,0,1,P-00086,García Aspe,Alberto,8,71',71,0,second half,1,0
2238,S-2238,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,1998-06-13,group stage,Group E,T-44,Mexico,MEX,0,1,P-06529,Bernal,Marcelino,6,71',71,0,second half,0,1
2239,S-2239,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,1998-06-13,group stage,Group E,T-69,South Korea,KOR,1,0,P-05845,Ko,Jong-soo,14,75',75,0,second half,1,0
2240,S-2240,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,1998-06-13,group stage,Group E,T-69,South Korea,KOR,1,0,P-03361,Seo,Jung-won,11,75',75,0,second half,0,1
2241,S-2241,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,1998-06-13,group stage,Group E,T-06,Belgium,BEL,0,1,P-00162,Crasson,Bertrand,2,22',22,0,first half,1,0
2242,S-2242,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,1998-06-13,group stage,Group E,T-06,Belgium,BEL,0,1,P-04453,Deflandre,Éric,22,22',22,0,first half,0,1
2243,S-2243,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,1998-06-13,group stage,Group E,T-06,Belgium,BEL,0,1,P-00026,Oliveira,Luís,8,60',60,0,second half,1,0
2244,S-2244,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,1998-06-13,group stage,Group E,T-06,Belgium,BEL,0,1,P-02760,Mpenza,Émile,20,60',60,0,second half,0,1
2245,S-2245,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,1998-06-13,group stage,Group E,T-46,Netherlands,NLD,1,0,P-02203,Seedorf,Clarence,10,65',65,0,second half,1,0
2246,S-2246,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,1998-06-13,group stage,Group E,T-46,Netherlands,NLD,1,0,P-08567,Hasselbaink,Jimmy Floyd,21,65',65,0,second half,1,0
2247,S-2247,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,1998-06-13,group stage,Group E,T-46,Netherlands,NLD,1,0,P-04497,Zenden,Boudewijn,12,65',65,0,second half,0,1
2248,S-2248,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,1998-06-13,group stage,Group E,T-46,Netherlands,NLD,1,0,P-03548,Bergkamp,Dennis,8,65',65,0,second half,0,1
2249,S-2249,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,1998-06-13,group stage,Group E,T-46,Netherlands,NLD,1,0,P-00207,de Boer,Ronald,7,80',80,0,second half,1,0
2250,S-2250,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,1998-06-13,group stage,Group E,T-46,Netherlands,NLD,1,0,P-02604,Jonk,Wim,6,80',80,0,second half,0,1
2251,S-2251,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,1998-06-14,group stage,Group H,T-03,Argentina,ARG,1,0,P-00705,López,Claudio,7,61',61,0,second half,1,0
2252,S-2252,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,1998-06-14,group stage,Group H,T-03,Argentina,ARG,1,0,P-01591,Balbo,Abel,18,61',61,0,second half,0,1
2253,S-2253,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,1998-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-03642,Nakayama,Masashi,9,65',65,0,second half,1,0
2254,S-2254,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,1998-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-06610,Lopes,Wagner,12,65',65,0,second half,0,1
2255,S-2255,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,1998-06-14,group stage,Group H,T-03,Argentina,ARG,1,0,P-02359,Sensini,Roberto Néstor,6,72',72,0,second half,1,0
2256,S-2256,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,1998-06-14,group stage,Group H,T-03,Argentina,ARG,1,0,P-06095,Chamot,José,3,72',72,0,second half,0,1
2257,S-2257,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,1998-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-04860,Soma,Naoki,3,84',84,0,second half,1,0
2258,S-2258,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,1998-06-14,group stage,Group H,T-42,Japan,JPN,0,1,P-08395,Hirano,Takashi,22,84',84,0,second half,0,1
2259,S-2259,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,1998-06-14,group stage,Group F,T-84,Yugoslavia,YUG,1,0,P-05940,Brnović,Branko,6,50',50,0,second half,1,0
2260,S-2260,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,1998-06-14,group stage,Group F,T-84,Yugoslavia,YUG,1,0,P-02369,Stanković,Dejan,20,50',50,0,second half,0,1
2261,S-2261,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,1998-06-14,group stage,Group F,T-84,Yugoslavia,YUG,1,0,P-09293,Milošević,Savo,17,58',58,0,second half,1,0
2262,S-2262,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,1998-06-14,group stage,Group F,T-84,Yugoslavia,YUG,1,0,P-03834,Ognjenović,Perica,21,58',58,0,second half,0,1
2263,S-2263,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,1998-06-14,group stage,Group F,T-84,Yugoslavia,YUG,1,0,P-09681,Stojković,Dragan,10,68',68,0,second half,1,0
2264,S-2264,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,1998-06-14,group stage,Group F,T-36,Iran,IRN,0,1,P-06574,Estili,Hamid,9,68',68,0,second half,1,0
2265,S-2265,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,1998-06-14,group stage,Group F,T-84,Yugoslavia,YUG,1,0,P-01608,Kovačević,Darko,22,68',68,0,second half,0,1
2266,S-2266,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,1998-06-14,group stage,Group F,T-36,Iran,IRN,0,1,P-04351,Mansourian,Alireza,7,68',68,0,second half,0,1
