key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,referee_id,family_name,given_name,country_name,confederation_id,confederation_name,confederation_code
413,WC-1990,1990 FIFA Men's World Cup,M-1990-01,Argentina vs Cameroon,1990-06-08,group stage,Group B,R-459,Vautrot,Michel,France,CF-6,Union of European Football Associations,UEFA
414,WC-1990,1990 FIFA Men's World Cup,M-1990-02,Soviet Union vs Romania,1990-06-09,group stage,Group B,R-081,Cardellino,Juan Daniel,Uruguay,CF-4,South American Football Confederation,CONMEBOL
415,WC-1990,1990 FIFA Men's World Cup,M-1990-03,United Arab Emirates vs Colombia,1990-06-09,group stage,Group D,R-105,Courtney,George,England,CF-6,Union of European Football Associations,UEFA
416,WC-1990,1990 FIFA Men's World Cup,M-1990-04,Italy vs Austria,1990-06-09,group stage,Group A,R-481,Wright,José Roberto,Brazil,CF-4,South American Football Confederation,CONMEBOL
417,WC-1990,1990 FIFA Men's World Cup,M-1990-05,United States vs Czechoslovakia,1990-06-10,group stage,Group A,R-383,Röthlisberger,Kurt,Switzerland,CF-6,Union of European Football Associations,UEFA
418,WC-1990,1990 FIFA Men's World Cup,M-1990-06,Brazil vs Sweden,1990-06-10,group stage,Group C,R-235,Lanese,Tullio,Italy,CF-6,Union of European Football Associations,UEFA
419,WC-1990,1990 FIFA Men's World Cup,M-1990-07,West Germany vs Yugoslavia,1990-06-10,group stage,Group D,R-299,Mikkelsen,Peter,Denmark,CF-6,Union of European Football Associations,UEFA
420,WC-1990,1990 FIFA Men's World Cup,M-1990-08,Costa Rica vs Scotland,1990-06-11,group stage,Group C,R-255,Loustau,Juan Carlos,Argentina,CF-4,South American Football Confederation,CONMEBOL
421,WC-1990,1990 FIFA Men's World Cup,M-1990-09,England vs Republic of Ireland,1990-06-11,group stage,Group F,R-396,Schmidhuber,Aron,West Germany,CF-6,Union of European Football Associations,UEFA
422,WC-1990,1990 FIFA Men's World Cup,M-1990-10,Belgium vs South Korea,1990-06-12,group stage,Group E,R-286,Mauro,Vincent,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
423,WC-1990,1990 FIFA Men's World Cup,M-1990-11,Netherlands vs Egypt,1990-06-12,group stage,Group F,R-416,Soriano Aladrén,Emilio,Spain,CF-6,Union of European Football Associations,UEFA
424,WC-1990,1990 FIFA Men's World Cup,M-1990-12,Uruguay vs Spain,1990-06-13,group stage,Group E,R-224,Kohl,Helmut,Austria,CF-6,Union of European Football Associations,UEFA
425,WC-1990,1990 FIFA Men's World Cup,M-1990-13,Argentina vs Soviet Union,1990-06-13,group stage,Group B,R-154,Fredriksson,Erik,Sweden,CF-6,Union of European Football Associations,UEFA
426,WC-1990,1990 FIFA Men's World Cup,M-1990-14,Cameroon vs Romania,1990-06-14,group stage,Group B,R-406,Silva,Hernán,Chile,CF-4,South American Football Confederation,CONMEBOL
427,WC-1990,1990 FIFA Men's World Cup,M-1990-15,Yugoslavia vs Colombia,1990-06-14,group stage,Group D,R-006,Agnolin,Luigi,Italy,CF-6,Union of European Football Associations,UEFA
428,WC-1990,1990 FIFA Men's World Cup,M-1990-16,Italy vs United States,1990-06-14,group stage,Group A,R-094,Codesal,Edgardo,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
429,WC-1990,1990 FIFA Men's World Cup,M-1990-17,Austria vs Czechoslovakia,1990-06-15,group stage,Group A,R-413,Smith,George,Scotland,CF-6,Union of European Football Associations,UEFA
430,WC-1990,1990 FIFA Men's World Cup,M-1990-18,West Germany vs United Arab Emirates,1990-06-15,group stage,Group D,R-417,Spirin,Alexey,Soviet Union,CF-6,Union of European Football Associations,UEFA
431,WC-1990,1990 FIFA Men's World Cup,M-1990-19,Brazil vs Costa Rica,1990-06-16,group stage,Group C,R-211,Jouini,Neji,Tunisia,CF-2,Confederation of African Football,CAF
432,WC-1990,1990 FIFA Men's World Cup,M-1990-20,Sweden vs Scotland,1990-06-16,group stage,Group C,R-261,Maciel,Carlos,Paraguay,CF-4,South American Football Confederation,CONMEBOL
433,WC-1990,1990 FIFA Men's World Cup,M-1990-21,England vs Netherlands,1990-06-16,group stage,Group F,R-343,Petrović,Zoran,Yugoslavia,CF-6,Union of European Football Associations,UEFA
434,WC-1990,1990 FIFA Men's World Cup,M-1990-22,Republic of Ireland vs Egypt,1990-06-17,group stage,Group F,R-453,van Langenhove,Marcel,Belgium,CF-6,Union of European Football Associations,UEFA
435,WC-1990,1990 FIFA Men's World Cup,M-1990-23,Belgium vs Uruguay,1990-06-17,group stage,Group E,R-222,Kirschen,Siegfried,East Germany,CF-6,Union of European Football Associations,UEFA
436,WC-1990,1990 FIFA Men's World Cup,M-1990-24,South Korea vs Spain,1990-06-17,group stage,Group E,R-206,Jácome,Elías,Ecuador,CF-4,South American Football Confederation,CONMEBOL
437,WC-1990,1990 FIFA Men's World Cup,M-1990-25,Argentina vs Romania,1990-06-18,group stage,Group B,R-407,Silva Valente,Carlos,Portugal,CF-6,Union of European Football Associations,UEFA
438,WC-1990,1990 FIFA Men's World Cup,M-1990-26,Cameroon vs Soviet Union,1990-06-18,group stage,Group B,R-481,Wright,José Roberto,Brazil,CF-4,South American Football Confederation,CONMEBOL
439,WC-1990,1990 FIFA Men's World Cup,M-1990-27,West Germany vs Colombia,1990-06-19,group stage,Group D,R-414,Snoddy,Alan,Northern Ireland,CF-6,Union of European Football Associations,UEFA
440,WC-1990,1990 FIFA Men's World Cup,M-1990-28,Yugoslavia vs United Arab Emirates,1990-06-19,group stage,Group D,R-426,Takada,Shizuo,Japan,CF-1,Asian Football Confederation,AFC
441,WC-1990,1990 FIFA Men's World Cup,M-1990-29,Austria vs United States,1990-06-19,group stage,Group A,R-015,Al-Sharif,Jamal,Syria,CF-1,Asian Football Confederation,AFC
442,WC-1990,1990 FIFA Men's World Cup,M-1990-30,Italy vs Czechoslovakia,1990-06-19,group stage,Group A,R-357,Quiniou,Joël,France,CF-6,Union of European Football Associations,UEFA
443,WC-1990,1990 FIFA Men's World Cup,M-1990-31,Brazil vs Scotland,1990-06-20,group stage,Group C,R-224,Kohl,Helmut,Austria,CF-6,Union of European Football Associations,UEFA
444,WC-1990,1990 FIFA Men's World Cup,M-1990-32,Sweden vs Costa Rica,1990-06-20,group stage,Group C,R-343,Petrović,Zoran,Yugoslavia,CF-6,Union of European Football Associations,UEFA
445,WC-1990,1990 FIFA Men's World Cup,M-1990-33,Belgium vs Spain,1990-06-21,group stage,Group E,R-255,Loustau,Juan Carlos,Argentina,CF-4,South American Football Confederation,CONMEBOL
446,WC-1990,1990 FIFA Men's World Cup,M-1990-34,South Korea vs Uruguay,1990-06-21,group stage,Group E,R-235,Lanese,Tullio,Italy,CF-6,Union of European Football Associations,UEFA
447,WC-1990,1990 FIFA Men's World Cup,M-1990-35,England vs Egypt,1990-06-21,group stage,Group F,R-383,Röthlisberger,Kurt,Switzerland,CF-6,Union of European Football Associations,UEFA
448,WC-1990,1990 FIFA Men's World Cup,M-1990-36,Republic of Ireland vs Netherlands,1990-06-21,group stage,Group F,R-459,Vautrot,Michel,France,CF-6,Union of European Football Associations,UEFA
449,WC-1990,1990 FIFA Men's World Cup,M-1990-37,Cameroon vs Colombia,1990-06-23,round of 16,not applicable,R-235,Lanese,Tullio,Italy,CF-6,Union of European Football Associations,UEFA
450,WC-1990,1990 FIFA Men's World Cup,M-1990-38,Czechoslovakia vs Costa Rica,1990-06-23,round of 16,not applicable,R-222,Kirschen,Siegfried,East Germany,CF-6,Union of European Football Associations,UEFA
451,WC-1990,1990 FIFA Men's World Cup,M-1990-39,Brazil vs Argentina,1990-06-24,round of 16,not applicable,R-357,Quiniou,Joël,France,CF-6,Union of European Football Associations,UEFA
452,WC-1990,1990 FIFA Men's World Cup,M-1990-40,West Germany vs Netherlands,1990-06-24,round of 16,not applicable,R-255,Loustau,Juan Carlos,Argentina,CF-4,South American Football Confederation,CONMEBOL
453,WC-1990,1990 FIFA Men's World Cup,M-1990-41,Republic of Ireland vs Romania,1990-06-25,round of 16,not applicable,R-481,Wright,José Roberto,Brazil,CF-4,South American Football Confederation,CONMEBOL
454,WC-1990,1990 FIFA Men's World Cup,M-1990-42,Italy vs Uruguay,1990-06-25,round of 16,not applicable,R-105,Courtney,George,England,CF-6,Union of European Football Associations,UEFA
455,WC-1990,1990 FIFA Men's World Cup,M-1990-43,Spain vs Yugoslavia,1990-06-26,round of 16,not applicable,R-396,Schmidhuber,Aron,West Germany,CF-6,Union of European Football Associations,UEFA
456,WC-1990,1990 FIFA Men's World Cup,M-1990-44,England vs Belgium,1990-06-26,round of 16,not applicable,R-299,Mikkelsen,Peter,Denmark,CF-6,Union of European Football Associations,UEFA
457,WC-1990,1990 FIFA Men's World Cup,M-1990-45,Argentina vs Yugoslavia,1990-06-30,quarter-finals,not applicable,R-383,Röthlisberger,Kurt,Switzerland,CF-6,Union of European Football Associations,UEFA
458,WC-1990,1990 FIFA Men's World Cup,M-1990-46,Republic of Ireland vs Italy,1990-06-30,quarter-finals,not applicable,R-407,Silva Valente,Carlos,Portugal,CF-6,Union of European Football Associations,UEFA
459,WC-1990,1990 FIFA Men's World Cup,M-1990-47,Czechoslovakia vs West Germany,1990-07-01,quarter-finals,not applicable,R-224,Kohl,Helmut,Austria,CF-6,Union of European Football Associations,UEFA
460,WC-1990,1990 FIFA Men's World Cup,M-1990-48,Cameroon vs England,1990-07-01,quarter-finals,not applicable,R-094,Codesal,Edgardo,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
461,WC-1990,1990 FIFA Men's World Cup,M-1990-49,Argentina vs Italy,1990-07-03,semi-finals,not applicable,R-459,Vautrot,Michel,France,CF-6,Union of European Football Associations,UEFA
462,WC-1990,1990 FIFA Men's World Cup,M-1990-50,West Germany vs England,1990-07-04,semi-finals,not applicable,R-481,Wright,José Roberto,Brazil,CF-4,South American Football Confederation,CONMEBOL
463,WC-1990,1990 FIFA Men's World Cup,M-1990-51,Italy vs England,1990-07-07,third-place match,not applicable,R-357,Quiniou,Joël,France,CF-6,Union of European Football Associations,UEFA
464,WC-1990,1990 FIFA Men's World Cup,M-1990-52,West Germany vs Argentina,1990-07-08,final,not applicable,R-094,Codesal,Edgardo,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
465,WC-1991,1991 FIFA Women's World Cup,M-1991-01,China vs Norway,1991-11-16,group stage,Group A,R-200,Imperatore,Salvador,Chile,CF-4,South American Football Confederation,CONMEBOL
466,WC-1991,1991 FIFA Women's World Cup,M-1991-02,Germany vs Nigeria,1991-11-17,group stage,Group C,R-378,Rodríguez Medina,Rafael,El Salvador,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
467,WC-1991,1991 FIFA Women's World Cup,M-1991-03,Denmark vs New Zealand,1991-11-17,group stage,Group A,R-488,Yengo,Omer,Congo,CF-2,Confederation of African Football,CAF
468,WC-1991,1991 FIFA Women's World Cup,M-1991-04,Japan vs Brazil,1991-11-17,group stage,Group B,R-256,Lu,Jun,China,CF-1,Asian Football Confederation,AFC
469,WC-1991,1991 FIFA Women's World Cup,M-1991-05,Sweden vs United States,1991-11-17,group stage,Group B,R-435,Toro Rendón,John,Colombia,CF-4,South American Football Confederation,CONMEBOL
470,WC-1991,1991 FIFA Women's World Cup,M-1991-06,Chinese Taipei vs Italy,1991-11-17,group stage,Group C,R-062,Boucetta,Fethi,Tunisia,CF-2,Confederation of African Football,CAF
471,WC-1991,1991 FIFA Women's World Cup,M-1991-07,Norway vs New Zealand,1991-11-19,group stage,Group A,R-200,Imperatore,Salvador,Chile,CF-4,South American Football Confederation,CONMEBOL
472,WC-1991,1991 FIFA Women's World Cup,M-1991-08,Italy vs Nigeria,1991-11-19,group stage,Group C,R-289,McCluskey,Jim,Scotland,CF-6,Union of European Football Associations,UEFA
473,WC-1991,1991 FIFA Women's World Cup,M-1991-09,China vs Denmark,1991-11-19,group stage,Group A,R-316,Nikakis,Vassilios,Greece,CF-6,Union of European Football Associations,UEFA
474,WC-1991,1991 FIFA Women's World Cup,M-1991-10,Brazil vs United States,1991-11-19,group stage,Group B,R-491,Zhuk,Vadim,Soviet Union,CF-6,Union of European Football Associations,UEFA
475,WC-1991,1991 FIFA Women's World Cup,M-1991-11,Japan vs Sweden,1991-11-19,group stage,Group B,R-402,Shrestha,Gyanu Raja,Nepal,CF-1,Asian Football Confederation,AFC
476,WC-1991,1991 FIFA Women's World Cup,M-1991-12,Chinese Taipei vs Germany,1991-11-19,group stage,Group C,R-062,Boucetta,Fethi,Tunisia,CF-2,Confederation of African Football,CAF
477,WC-1991,1991 FIFA Women's World Cup,M-1991-13,Brazil vs Sweden,1991-11-21,group stage,Group B,R-256,Lu,Jun,China,CF-1,Asian Football Confederation,AFC
478,WC-1991,1991 FIFA Women's World Cup,M-1991-14,Japan vs United States,1991-11-21,group stage,Group B,R-435,Toro Rendón,John,Colombia,CF-4,South American Football Confederation,CONMEBOL
479,WC-1991,1991 FIFA Women's World Cup,M-1991-15,China vs New Zealand,1991-11-21,group stage,Group A,R-402,Shrestha,Gyanu Raja,Nepal,CF-1,Asian Football Confederation,AFC
480,WC-1991,1991 FIFA Women's World Cup,M-1991-16,Norway vs Denmark,1991-11-21,group stage,Group A,R-491,Zhuk,Vadim,Soviet Union,CF-6,Union of European Football Associations,UEFA
481,WC-1991,1991 FIFA Women's World Cup,M-1991-17,Chinese Taipei vs Nigeria,1991-11-21,group stage,Group C,R-378,Rodríguez Medina,Rafael,El Salvador,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
482,WC-1991,1991 FIFA Women's World Cup,M-1991-18,Italy vs Germany,1991-11-21,group stage,Group C,R-289,McCluskey,Jim,Scotland,CF-6,Union of European Football Associations,UEFA
483,WC-1991,1991 FIFA Women's World Cup,M-1991-19,Denmark vs Germany,1991-11-24,quarter-final,not applicable,R-316,Nikakis,Vassilios,Greece,CF-6,Union of European Football Associations,UEFA
484,WC-1991,1991 FIFA Women's World Cup,M-1991-20,China vs Sweden,1991-11-24,quarter-final,not applicable,R-435,Toro Rendón,John,Colombia,CF-4,South American Football Confederation,CONMEBOL
485,WC-1991,1991 FIFA Women's World Cup,M-1991-21,Norway vs Italy,1991-11-24,quarter-final,not applicable,R-378,Rodríguez Medina,Rafael,El Salvador,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
486,WC-1991,1991 FIFA Women's World Cup,M-1991-22,United States vs Chinese Taipei,1991-11-24,quarter-final,not applicable,R-488,Yengo,Omer,Congo,CF-2,Confederation of African Football,CAF
487,WC-1991,1991 FIFA Women's World Cup,M-1991-23,Sweden vs Norway,1991-11-27,semi-final,not applicable,R-289,McCluskey,Jim,Scotland,CF-6,Union of European Football Associations,UEFA
488,WC-1991,1991 FIFA Women's World Cup,M-1991-24,Germany vs United States,1991-11-27,semi-final,not applicable,R-200,Imperatore,Salvador,Chile,CF-4,South American Football Confederation,CONMEBOL
489,WC-1991,1991 FIFA Women's World Cup,M-1991-25,Sweden vs Germany,1991-11-29,third-place match,not applicable,R-457,Vasconcelos,Cláudia,Brazil,CF-4,South American Football Confederation,CONMEBOL
490,WC-1991,1991 FIFA Women's World Cup,M-1991-26,Norway vs United States,1991-11-30,final,not applicable,R-491,Zhuk,Vadim,Soviet Union,CF-6,Union of European Football Associations,UEFA
491,WC-1994,1994 FIFA Men's World Cup,M-1994-01,Germany vs Bolivia,1994-06-17,group stage,Group C,R-067,Brizio Carter,Arturo,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
492,WC-1994,1994 FIFA Men's World Cup,M-1994-02,Spain vs South Korea,1994-06-17,group stage,Group C,R-299,Mikkelsen,Peter,Denmark,CF-6,Union of European Football Associations,UEFA
493,WC-1994,1994 FIFA Men's World Cup,M-1994-03,United States vs Switzerland,1994-06-18,group stage,Group A,R-233,Lamolina,Francisco Oscar,Argentina,CF-4,South American Football Confederation,CONMEBOL
494,WC-1994,1994 FIFA Men's World Cup,M-1994-04,Italy vs Republic of Ireland,1994-06-18,group stage,Group E,R-450,van der Ende,Mario,Netherlands,CF-6,Union of European Football Associations,UEFA
495,WC-1994,1994 FIFA Men's World Cup,M-1994-05,Colombia vs Romania,1994-06-18,group stage,Group A,R-015,Al-Sharif,Jamal,Syria,CF-1,Asian Football Confederation,AFC
496,WC-1994,1994 FIFA Men's World Cup,M-1994-06,Belgium vs Morocco,1994-06-19,group stage,Group F,R-436,Torres Cadena,José,Colombia,CF-4,South American Football Confederation,CONMEBOL
497,WC-1994,1994 FIFA Men's World Cup,M-1994-07,Norway vs Mexico,1994-06-19,group stage,Group E,R-354,Puhl,Sándor,Hungary,CF-6,Union of European Football Associations,UEFA
498,WC-1994,1994 FIFA Men's World Cup,M-1994-08,Cameroon vs Sweden,1994-06-19,group stage,Group B,R-431,Tejada Noriega,Alberto,Peru,CF-4,South American Football Confederation,CONMEBOL
499,WC-1994,1994 FIFA Men's World Cup,M-1994-09,Brazil vs Russia,1994-06-20,group stage,Group B,R-246,Lim,Kee Chong,Mauritius,CF-2,Confederation of African Football,CAF
500,WC-1994,1994 FIFA Men's World Cup,M-1994-10,Netherlands vs Saudi Arabia,1994-06-20,group stage,Group F,R-123,Díaz Vega,Manuel,Spain,CF-6,Union of European Football Associations,UEFA
501,WC-1994,1994 FIFA Men's World Cup,M-1994-11,Argentina vs Greece,1994-06-21,group stage,Group D,R-022,Angeles,Arturo,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
502,WC-1994,1994 FIFA Men's World Cup,M-1994-12,Germany vs Spain,1994-06-21,group stage,Group C,R-087,Cavani,Filippi,Uruguay,CF-4,South American Football Confederation,CONMEBOL
503,WC-1994,1994 FIFA Men's World Cup,M-1994-13,Nigeria vs Bulgaria,1994-06-21,group stage,Group D,R-033,Badilla,Rodrigo,Costa Rica,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
504,WC-1994,1994 FIFA Men's World Cup,M-1994-14,Romania vs Switzerland,1994-06-22,group stage,Group A,R-211,Jouini,Neji,Tunisia,CF-2,Confederation of African Football,CAF
505,WC-1994,1994 FIFA Men's World Cup,M-1994-15,United States vs Colombia,1994-06-22,group stage,Group A,R-037,Baldas,Fabio,Italy,CF-6,Union of European Football Associations,UEFA
506,WC-1994,1994 FIFA Men's World Cup,M-1994-16,Italy vs Norway,1994-06-23,group stage,Group E,R-227,Krug,Hellmut,Germany,CF-6,Union of European Football Associations,UEFA
507,WC-1994,1994 FIFA Men's World Cup,M-1994-17,South Korea vs Bolivia,1994-06-23,group stage,Group C,R-305,Mottram,Leslie,Scotland,CF-6,Union of European Football Associations,UEFA
508,WC-1994,1994 FIFA Men's World Cup,M-1994-18,Mexico vs Republic of Ireland,1994-06-24,group stage,Group E,R-383,Röthlisberger,Kurt,Switzerland,CF-6,Union of European Football Associations,UEFA
509,WC-1994,1994 FIFA Men's World Cup,M-1994-19,Brazil vs Cameroon,1994-06-24,group stage,Group B,R-067,Brizio Carter,Arturo,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
510,WC-1994,1994 FIFA Men's World Cup,M-1994-20,Sweden vs Russia,1994-06-24,group stage,Group B,R-357,Quiniou,Joël,France,CF-6,Union of European Football Associations,UEFA
511,WC-1994,1994 FIFA Men's World Cup,M-1994-21,Belgium vs Netherlands,1994-06-25,group stage,Group F,R-275,Marsiglia,Renato,Brazil,CF-4,South American Football Confederation,CONMEBOL
