key_id,booking_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,minute_label,minute_regulation,minute_stoppage,match_period,yellow_card,red_card,second_yellow_card,sending_off
404,B-0404,WC-1986,1986 FIFA World Cup,M-1986-41,Italy v France,1986-06-17,round of 16,not applicable,T-39,Italy,ITA,1,0,P-07985,De Napoli,Fernando,13,16',16,0,first half,1,0,0,0
405,B-0405,WC-1986,1986 FIFA World Cup,M-1986-41,Italy v France,1986-06-17,round of 16,not applicable,T-28,France,FRA,0,1,P-00840,Ayache,William,3,40',40,0,first half,1,0,0,0
406,B-0406,WC-1986,1986 FIFA World Cup,M-1986-41,Italy v France,1986-06-17,round of 16,not applicable,T-39,Italy,ITA,1,0,P-03333,Di Gennaro,Antonio,14,67',67,0,second half,1,0,0,0
407,B-0407,WC-1986,1986 FIFA World Cup,M-1986-42,Morocco v West Germany,1986-06-17,round of 16,not applicable,T-45,Morocco,MAR,1,0,P-09795,Lamriss,Abdelmajid,3,29',29,0,first half,1,0,0,0
408,B-0408,WC-1986,1986 FIFA World Cup,M-1986-42,Morocco v West Germany,1986-06-17,round of 16,not applicable,T-45,Morocco,MAR,1,0,P-04410,Khalifa,Labid,2,65',65,0,second half,1,0,0,0
409,B-0409,WC-1986,1986 FIFA World Cup,M-1986-43,England v Paraguay,1986-06-18,round of 16,not applicable,T-27,England,ENG,1,0,P-07337,Martin,Alvin,5,37',37,0,first half,1,0,0,0
410,B-0410,WC-1986,1986 FIFA World Cup,M-1986-43,England v Paraguay,1986-06-18,round of 16,not applicable,T-53,Paraguay,PRY,0,1,P-09944,Nunes,Jorge Amado,6,60',60,0,second half,1,0,0,0
411,B-0411,WC-1986,1986 FIFA World Cup,M-1986-43,England v Paraguay,1986-06-18,round of 16,not applicable,T-27,England,ENG,1,0,P-09696,Hodge,Steve,18,67',67,0,second half,1,0,0,0
412,B-0412,WC-1986,1986 FIFA World Cup,M-1986-44,Denmark v Spain,1986-06-18,round of 16,not applicable,T-21,Denmark,DNK,1,0,P-03215,Andersen,Henrik,21,26',26,0,first half,1,0,0,0
413,B-0413,WC-1986,1986 FIFA World Cup,M-1986-44,Denmark v Spain,1986-06-18,round of 16,not applicable,T-71,Spain,ESP,0,1,P-06148,Goikoetxea,Andoni,8,27',27,0,first half,1,0,0,0
414,B-0414,WC-1986,1986 FIFA World Cup,M-1986-44,Denmark v Spain,1986-06-18,round of 16,not applicable,T-71,Spain,ESP,0,1,P-05615,Camacho,José Antonio,3,32',32,0,first half,1,0,0,0
415,B-0415,WC-1986,1986 FIFA World Cup,M-1986-44,Denmark v Spain,1986-06-18,round of 16,not applicable,T-71,Spain,ESP,0,1,P-07343,Míchel,not applicable,21,60',60,0,second half,1,0,0,0
416,B-0416,WC-1986,1986 FIFA World Cup,M-1986-46,West Germany v Mexico,1986-06-21,quarter-finals,not applicable,T-44,Mexico,MEX,0,1,P-05414,Aguirre,Javier,13,20',20,0,first half,1,0,0,0
417,B-0417,WC-1986,1986 FIFA World Cup,M-1986-46,West Germany v Mexico,1986-06-21,quarter-finals,not applicable,T-83,West Germany,DEU,1,0,P-00351,Allofs,Klaus,19,27',27,0,first half,1,0,0,0
418,B-0418,WC-1986,1986 FIFA World Cup,M-1986-46,West Germany v Mexico,1986-06-21,quarter-finals,not applicable,T-44,Mexico,MEX,0,1,P-06199,Quirarte,Fernando,3,27',27,0,first half,1,0,0,0
419,B-0419,WC-1986,1986 FIFA World Cup,M-1986-46,West Germany v Mexico,1986-06-21,quarter-finals,not applicable,T-83,West Germany,DEU,1,0,P-01759,Förster,Karlheinz,4,56',56,0,second half,1,0,0,0
420,B-0420,WC-1986,1986 FIFA World Cup,M-1986-46,West Germany v Mexico,1986-06-21,quarter-finals,not applicable,T-83,West Germany,DEU,1,0,P-01675,Berthold,Thomas,14,65',65,0,second half,0,1,0,1
421,B-0421,WC-1986,1986 FIFA World Cup,M-1986-46,West Germany v Mexico,1986-06-21,quarter-finals,not applicable,T-44,Mexico,MEX,0,1,P-04982,de los Cobos,Carlos,6,75',75,0,second half,1,0,0,0
422,B-0422,WC-1986,1986 FIFA World Cup,M-1986-46,West Germany v Mexico,1986-06-21,quarter-finals,not applicable,T-44,Mexico,MEX,0,1,P-01898,Servín,Raúl,17,83',83,0,second half,1,0,0,0
423,B-0423,WC-1986,1986 FIFA World Cup,M-1986-46,West Germany v Mexico,1986-06-21,quarter-finals,not applicable,T-83,West Germany,DEU,1,0,P-09502,Matthäus,Lothar,8,86',86,0,second half,1,0,0,0
424,B-0424,WC-1986,1986 FIFA World Cup,M-1986-46,West Germany v Mexico,1986-06-21,quarter-finals,not applicable,T-44,Mexico,MEX,0,1,P-08939,Sánchez,Hugo,9,94',94,0,"extra time, first half",1,0,0,0
425,B-0425,WC-1986,1986 FIFA World Cup,M-1986-46,West Germany v Mexico,1986-06-21,quarter-finals,not applicable,T-44,Mexico,MEX,0,1,P-05414,Aguirre,Javier,13,100',100,0,"extra time, first half",1,0,1,1
426,B-0426,WC-1986,1986 FIFA World Cup,M-1986-47,Argentina v England,1986-06-22,quarter-finals,not applicable,T-27,England,ENG,0,1,P-08724,Fenwick,Terry,14,9',9,0,first half,1,0,0,0
427,B-0427,WC-1986,1986 FIFA World Cup,M-1986-47,Argentina v England,1986-06-22,quarter-finals,not applicable,T-03,Argentina,ARG,1,0,P-09253,Batista,Sergio,2,60',60,0,second half,1,0,0,0
428,B-0428,WC-1986,1986 FIFA World Cup,M-1986-48,Spain v Belgium,1986-06-22,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-02703,Demol,Stéphane,21,24',24,0,first half,1,0,0,0
429,B-0429,WC-1986,1986 FIFA World Cup,M-1986-48,Spain v Belgium,1986-06-22,quarter-finals,not applicable,T-71,Spain,ESP,1,0,P-01281,Tomás,not applicable,2,39',39,0,first half,1,0,0,0
430,B-0430,WC-1986,1986 FIFA World Cup,M-1986-48,Spain v Belgium,1986-06-22,quarter-finals,not applicable,T-71,Spain,ESP,1,0,P-02326,Calderé,Ramón,18,44',44,0,first half,1,0,0,0
431,B-0431,WC-1986,1986 FIFA World Cup,M-1986-48,Spain v Belgium,1986-06-22,quarter-finals,not applicable,T-06,Belgium,BEL,0,1,P-05578,Grün,Georges,13,115',115,0,"extra time, second half",1,0,0,0
432,B-0432,WC-1986,1986 FIFA World Cup,M-1986-49,France v West Germany,1986-06-25,semi-finals,not applicable,T-83,West Germany,DEU,0,1,P-08526,Magath,Felix,10,59',59,0,second half,1,0,0,0
433,B-0433,WC-1986,1986 FIFA World Cup,M-1986-49,France v West Germany,1986-06-25,semi-finals,not applicable,T-28,France,FRA,1,0,P-00718,Fernández,Luis,9,89',89,0,second half,1,0,0,0
434,B-0434,WC-1986,1986 FIFA World Cup,M-1986-50,Argentina v Belgium,1986-06-25,semi-finals,not applicable,T-06,Belgium,BEL,0,1,P-01224,Veyt,Daniel,18,27',27,0,first half,1,0,0,0
435,B-0435,WC-1986,1986 FIFA World Cup,M-1986-50,Argentina v Belgium,1986-06-25,semi-finals,not applicable,T-03,Argentina,ARG,1,0,P-05866,Valdano,Jorge,11,33',33,0,first half,1,0,0,0
436,B-0436,WC-1986,1986 FIFA World Cup,M-1986-51,Belgium v France,1986-06-28,third-place match,not applicable,T-06,Belgium,BEL,1,0,P-03817,Pfaff,Jean-Marie,1,63',63,0,second half,1,0,0,0
437,B-0437,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-03,Argentina,ARG,1,0,P-05008,Maradona,Diego,10,17',17,0,first half,1,0,0,0
438,B-0438,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-83,West Germany,DEU,0,1,P-09502,Matthäus,Lothar,8,21',21,0,first half,1,0,0,0
439,B-0439,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-83,West Germany,DEU,0,1,P-07420,Briegel,Hans-Peter,2,62',62,0,second half,1,0,0,0
440,B-0440,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-03,Argentina,ARG,1,0,P-02511,Olarticoechea,Julio,16,77',77,0,second half,1,0,0,0
441,B-0441,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-03,Argentina,ARG,1,0,P-08627,Enrique,Héctor,12,81',81,0,second half,1,0,0,0
442,B-0442,WC-1986,1986 FIFA World Cup,M-1986-52,Argentina v West Germany,1986-06-29,final,not applicable,T-03,Argentina,ARG,1,0,P-00289,Pumpido,Nery,18,85',85,0,second half,1,0,0,0
443,B-0443,WC-1990,1990 FIFA World Cup,M-1990-01,Argentina v Cameroon,1990-06-08,group stage,Group B,T-11,Cameroon,CMR,0,1,P-09698,Massing,Benjamin,4,9',9,0,first half,1,0,0,0
444,B-0444,WC-1990,1990 FIFA World Cup,M-1990-01,Argentina v Cameroon,1990-06-08,group stage,Group B,T-11,Cameroon,CMR,0,1,P-06631,N'Dip,Victor,17,23',23,0,first half,1,0,0,0
445,B-0445,WC-1990,1990 FIFA World Cup,M-1990-01,Argentina v Cameroon,1990-06-08,group stage,Group B,T-03,Argentina,ARG,1,0,P-02359,Sensini,Roberto Néstor,17,27',27,0,first half,1,0,0,0
446,B-0446,WC-1990,1990 FIFA World Cup,M-1990-01,Argentina v Cameroon,1990-06-08,group stage,Group B,T-11,Cameroon,CMR,0,1,P-05868,Mbouh,Émile,8,54',54,0,second half,1,0,0,0
447,B-0447,WC-1990,1990 FIFA World Cup,M-1990-01,Argentina v Cameroon,1990-06-08,group stage,Group B,T-11,Cameroon,CMR,0,1,P-08888,Kana-Biyik,André,2,61',61,0,second half,0,1,0,1
448,B-0448,WC-1990,1990 FIFA World Cup,M-1990-01,Argentina v Cameroon,1990-06-08,group stage,Group B,T-11,Cameroon,CMR,0,1,P-09698,Massing,Benjamin,4,88',88,0,second half,0,1,0,1
449,B-0449,WC-1990,1990 FIFA World Cup,M-1990-02,Soviet Union v Romania,1990-06-09,group stage,Group B,T-70,Soviet Union,SUN,1,0,P-07914,Khidiyatullin,Vagiz,3,11',11,0,first half,1,0,0,0
450,B-0450,WC-1990,1990 FIFA World Cup,M-1990-02,Soviet Union v Romania,1990-06-09,group stage,Group B,T-59,Romania,ROU,0,1,P-06543,Lăcătuș,Marius,7,44',44,0,first half,1,0,0,0
451,B-0451,WC-1990,1990 FIFA World Cup,M-1990-03,United Arab Emirates v Colombia,1990-06-09,group stage,Group D,T-79,United Arab Emirates,ARE,1,0,P-01598,Meer,Eissa,19,5',5,0,first half,1,0,0,0
452,B-0452,WC-1990,1990 FIFA World Cup,M-1990-03,United Arab Emirates v Colombia,1990-06-09,group stage,Group D,T-79,United Arab Emirates,ARE,1,0,P-00242,Hussain,Yousuf,20,55',55,0,second half,1,0,0,0
453,B-0453,WC-1990,1990 FIFA World Cup,M-1990-03,United Arab Emirates v Colombia,1990-06-09,group stage,Group D,T-79,United Arab Emirates,ARE,1,0,P-07806,Meer,Ibrahim,15,70',70,0,second half,1,0,0,0
454,B-0454,WC-1990,1990 FIFA World Cup,M-1990-04,Italy v Austria,1990-06-09,group stage,Group A,T-05,Austria,AUT,0,1,P-02678,Herzog,Andi,20,6',6,0,first half,1,0,0,0
455,B-0455,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,P-02208,Kubík,Luboš,9,30',30,0,first half,1,0,0,0
456,B-0456,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-80,United States,USA,1,0,P-00857,Meola,Tony,1,39',39,0,first half,1,0,0,0
457,B-0457,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-80,United States,USA,1,0,P-07253,Trittschuh,Steve,2,43',43,0,first half,1,0,0,0
458,B-0458,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-80,United States,USA,1,0,P-02470,Wynalda,Eric,11,52',52,0,second half,0,1,0,1
459,B-0459,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,1990-06-10,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,P-08320,Kadlec,Miroslav,3,61',61,0,second half,1,0,0,0
460,B-0460,WC-1990,1990 FIFA World Cup,M-1990-06,Brazil v Sweden,1990-06-10,group stage,Group C,T-09,Brazil,BRA,1,0,P-00910,Mozer,Carlos,13,38',38,0,first half,1,0,0,0
461,B-0461,WC-1990,1990 FIFA World Cup,M-1990-06,Brazil v Sweden,1990-06-10,group stage,Group C,T-09,Brazil,BRA,1,0,P-09611,Branco,not applicable,6,60',60,0,second half,1,0,0,0
462,B-0462,WC-1990,1990 FIFA World Cup,M-1990-06,Brazil v Sweden,1990-06-10,group stage,Group C,T-72,Sweden,SWE,0,1,P-07554,Nilsson,Joakim,14,83',83,0,second half,1,0,0,0
463,B-0463,WC-1990,1990 FIFA World Cup,M-1990-06,Brazil v Sweden,1990-06-10,group stage,Group C,T-09,Brazil,BRA,1,0,P-07630,Dunga,not applicable,4,88',88,0,second half,1,0,0,0
464,B-0464,WC-1990,1990 FIFA World Cup,M-1990-07,West Germany v Yugoslavia,1990-06-10,group stage,Group D,T-83,West Germany,DEU,1,0,P-00830,Brehme,Andreas,3,5',5,0,first half,1,0,0,0
465,B-0465,WC-1990,1990 FIFA World Cup,M-1990-09,England v Republic of Ireland,1990-06-11,group stage,Group F,T-27,England,ENG,1,0,P-08142,McMahon,Steve,16,75',75,0,second half,1,0,0,0
466,B-0466,WC-1990,1990 FIFA World Cup,M-1990-10,Belgium v South Korea,1990-06-12,group stage,Group E,T-69,South Korea,KOR,0,1,P-07472,Choi,Soon-ho,14,39',39,0,first half,1,0,0,0
467,B-0467,WC-1990,1990 FIFA World Cup,M-1990-11,Netherlands v Egypt,1990-06-12,group stage,Group F,T-25,Egypt,EGY,0,1,P-03453,Ramzy,Ahmed,13,55',55,0,second half,1,0,0,0
468,B-0468,WC-1990,1990 FIFA World Cup,M-1990-11,Netherlands v Egypt,1990-06-12,group stage,Group F,T-46,Netherlands,NLD,1,0,P-02423,Kieft,Wim,12,58',58,0,second half,1,0,0,0
469,B-0469,WC-1990,1990 FIFA World Cup,M-1990-12,Uruguay v Spain,1990-06-13,group stage,Group E,T-81,Uruguay,URY,1,0,P-08056,Perdomo,José,5,10',10,0,first half,1,0,0,0
470,B-0470,WC-1990,1990 FIFA World Cup,M-1990-12,Uruguay v Spain,1990-06-13,group stage,Group E,T-71,Spain,ESP,0,1,P-00261,Jiménez,Manuel,3,23',23,0,first half,1,0,0,0
471,B-0471,WC-1990,1990 FIFA World Cup,M-1990-12,Uruguay v Spain,1990-06-13,group stage,Group E,T-71,Spain,ESP,0,1,P-02828,Villarroya,Francisco,11,70',70,0,second half,1,0,0,0
472,B-0472,WC-1990,1990 FIFA World Cup,M-1990-12,Uruguay v Spain,1990-06-13,group stage,Group E,T-81,Uruguay,URY,1,0,P-00294,Francescoli,Enzo,9,80',80,0,second half,1,0,0,0
473,B-0473,WC-1990,1990 FIFA World Cup,M-1990-13,Argentina v Soviet Union,1990-06-13,group stage,Group B,T-70,Soviet Union,SUN,0,1,P-02807,Bezsonov,Volodymyr,2,48',48,0,second half,0,1,0,1
474,B-0474,WC-1990,1990 FIFA World Cup,M-1990-13,Argentina v Soviet Union,1990-06-13,group stage,Group B,T-70,Soviet Union,SUN,0,1,P-05921,Zygmantovich,Andrei,17,51',51,0,second half,1,0,0,0
475,B-0475,WC-1990,1990 FIFA World Cup,M-1990-13,Argentina v Soviet Union,1990-06-13,group stage,Group B,T-03,Argentina,ARG,1,0,P-02881,Serrizuela,José,18,55',55,0,second half,1,0,0,0
476,B-0476,WC-1990,1990 FIFA World Cup,M-1990-13,Argentina v Soviet Union,1990-06-13,group stage,Group B,T-03,Argentina,ARG,1,0,P-04034,Caniggia,Claudio,8,57',57,0,second half,1,0,0,0
477,B-0477,WC-1990,1990 FIFA World Cup,M-1990-13,Argentina v Soviet Union,1990-06-13,group stage,Group B,T-03,Argentina,ARG,1,0,P-05008,Maradona,Diego,10,70',70,0,second half,1,0,0,0
478,B-0478,WC-1990,1990 FIFA World Cup,M-1990-13,Argentina v Soviet Union,1990-06-13,group stage,Group B,T-03,Argentina,ARG,1,0,P-00721,Monzón,Pedro,15,77',77,0,second half,1,0,0,0
479,B-0479,WC-1990,1990 FIFA World Cup,M-1990-14,Cameroon v Romania,1990-06-14,group stage,Group B,T-11,Cameroon,CMR,1,0,P-01191,Onana,Jules,3,20',20,0,first half,1,0,0,0
480,B-0480,WC-1990,1990 FIFA World Cup,M-1990-14,Cameroon v Romania,1990-06-14,group stage,Group B,T-59,Romania,ROU,0,1,P-07854,Klein,Michael,3,44',44,0,first half,1,0,0,0
481,B-0481,WC-1990,1990 FIFA World Cup,M-1990-14,Cameroon v Romania,1990-06-14,group stage,Group B,T-11,Cameroon,CMR,1,0,P-02865,N'Kono,Thomas,16,68',68,0,second half,1,0,0,0
482,B-0482,WC-1990,1990 FIFA World Cup,M-1990-15,Yugoslavia v Colombia,1990-06-14,group stage,Group D,T-84,Yugoslavia,YUG,1,0,P-09681,Stojković,Dragan,10,86',86,0,second half,1,0,0,0
483,B-0483,WC-1990,1990 FIFA World Cup,M-1990-16,Italy v United States,1990-06-14,group stage,Group A,T-80,United States,USA,0,1,P-03732,Banks,Jimmy,4,62',62,0,second half,1,0,0,0
484,B-0484,WC-1990,1990 FIFA World Cup,M-1990-16,Italy v United States,1990-06-14,group stage,Group A,T-39,Italy,ITA,1,0,P-07068,Ferri,Riccardo,6,69',69,0,second half,1,0,0,0
485,B-0485,WC-1990,1990 FIFA World Cup,M-1990-17,Austria v Czechoslovakia,1990-06-15,group stage,Group A,T-05,Austria,AUT,1,0,P-05066,Pecl,Robert,3,22',22,0,first half,1,0,0,0
486,B-0486,WC-1990,1990 FIFA World Cup,M-1990-17,Austria v Czechoslovakia,1990-06-15,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,P-00206,Moravčík,Ľubomír,11,52',52,0,second half,1,0,0,0
487,B-0487,WC-1990,1990 FIFA World Cup,M-1990-17,Austria v Czechoslovakia,1990-06-15,group stage,Group A,T-20,Czechoslovakia,CSK,0,1,P-02208,Kubík,Luboš,9,62',62,0,second half,1,0,0,0
488,B-0488,WC-1990,1990 FIFA World Cup,M-1990-17,Austria v Czechoslovakia,1990-06-15,group stage,Group A,T-05,Austria,AUT,1,0,P-01835,Zsak,Manfred,6,71',71,0,second half,1,0,0,0
489,B-0489,WC-1990,1990 FIFA World Cup,M-1990-17,Austria v Czechoslovakia,1990-06-15,group stage,Group A,T-05,Austria,AUT,1,0,P-06345,Pfeffer,Anton,4,85',85,0,second half,1,0,0,0
490,B-0490,WC-1990,1990 FIFA World Cup,M-1990-18,West Germany v United Arab Emirates,1990-06-15,group stage,Group D,T-79,United Arab Emirates,ARE,0,1,P-00242,Hussain,Yousuf,20,26',26,0,first half,1,0,0,0
491,B-0491,WC-1990,1990 FIFA World Cup,M-1990-18,West Germany v United Arab Emirates,1990-06-15,group stage,Group D,T-79,United Arab Emirates,ARE,0,1,P-07488,Ghuloum,Hussain,12,30',30,0,first half,1,0,0,0
492,B-0492,WC-1990,1990 FIFA World Cup,M-1990-18,West Germany v United Arab Emirates,1990-06-15,group stage,Group D,T-83,West Germany,DEU,1,0,P-00830,Brehme,Andreas,3,31',31,0,first half,1,0,0,0
493,B-0493,WC-1990,1990 FIFA World Cup,M-1990-19,Brazil v Costa Rica,1990-06-16,group stage,Group C,T-16,Costa Rica,CRI,0,1,P-04174,Jara,Claudio,11,16',16,0,first half,1,0,0,0
494,B-0494,WC-1990,1990 FIFA World Cup,M-1990-19,Brazil v Costa Rica,1990-06-16,group stage,Group C,T-16,Costa Rica,CRI,0,1,P-05206,Gómez,Róger,12,59',59,0,second half,1,0,0,0
495,B-0495,WC-1990,1990 FIFA World Cup,M-1990-19,Brazil v Costa Rica,1990-06-16,group stage,Group C,T-09,Brazil,BRA,1,0,P-07794,Jorginho,not applicable,2,88',88,0,second half,1,0,0,0
496,B-0496,WC-1990,1990 FIFA World Cup,M-1990-19,Brazil v Costa Rica,1990-06-16,group stage,Group C,T-09,Brazil,BRA,1,0,P-00910,Mozer,Carlos,13,90',90,0,second half,1,0,0,0
497,B-0497,WC-1990,1990 FIFA World Cup,M-1990-20,Sweden v Scotland,1990-06-16,group stage,Group C,T-72,Sweden,SWE,1,0,P-06418,Thern,Jonas,16,59',59,0,second half,1,0,0,0
498,B-0498,WC-1990,1990 FIFA World Cup,M-1990-20,Sweden v Scotland,1990-06-16,group stage,Group C,T-62,Scotland,SCO,0,1,P-03835,McPherson,David,19,65',65,0,second half,1,0,0,0
499,B-0499,WC-1990,1990 FIFA World Cup,M-1990-22,Republic of Ireland v Egypt,1990-06-17,group stage,Group F,T-58,Republic of Ireland,IRL,1,0,P-00113,Morris,Chris,2,51',51,0,second half,1,0,0,0
500,B-0500,WC-1990,1990 FIFA World Cup,M-1990-22,Republic of Ireland v Egypt,1990-06-17,group stage,Group F,T-25,Egypt,EGY,0,1,P-05074,Shobair,Ahmed,1,72',72,0,second half,1,0,0,0
501,B-0501,WC-1990,1990 FIFA World Cup,M-1990-23,Belgium v Uruguay,1990-06-17,group stage,Group E,T-06,Belgium,BEL,1,0,P-09437,Gerets,Eric,2,35',35,0,first half,1,0,0,0
502,B-0502,WC-1990,1990 FIFA World Cup,M-1990-23,Belgium v Uruguay,1990-06-17,group stage,Group E,T-81,Uruguay,URY,0,1,P-04993,Sosa,Rubén,11,40',40,0,first half,1,0,0,0
503,B-0503,WC-1990,1990 FIFA World Cup,M-1990-23,Belgium v Uruguay,1990-06-17,group stage,Group E,T-06,Belgium,BEL,1,0,P-09437,Gerets,Eric,2,41',41,0,first half,1,0,1,1
504,B-0504,WC-1990,1990 FIFA World Cup,M-1990-24,South Korea v Spain,1990-06-17,group stage,Group E,T-69,South Korea,KOR,1,0,P-02386,Chung,Hae-won,8,29',29,0,first half,1,0,0,0
505,B-0505,WC-1990,1990 FIFA World Cup,M-1990-24,South Korea v Spain,1990-06-17,group stage,Group E,T-69,South Korea,KOR,1,0,P-05330,Yoon,Deok-yeo,4,52',52,0,second half,1,0,0,0
506,B-0506,WC-1990,1990 FIFA World Cup,M-1990-24,South Korea v Spain,1990-06-17,group stage,Group E,T-69,South Korea,KOR,1,0,P-03186,Hwangbo,Kwan,9,69',69,0,second half,1,0,0,0
507,B-0507,WC-1990,1990 FIFA World Cup,M-1990-25,Argentina v Romania,1990-06-18,group stage,Group B,T-59,Romania,ROU,0,1,P-06543,Lăcătuș,Marius,7,4',4,0,first half,1,0,0,0
508,B-0508,WC-1990,1990 FIFA World Cup,M-1990-25,Argentina v Romania,1990-06-18,group stage,Group B,T-59,Romania,ROU,0,1,P-04906,Hagi,Gheorghe,10,8',8,0,first half,1,0,0,0
509,B-0509,WC-1990,1990 FIFA World Cup,M-1990-25,Argentina v Romania,1990-06-18,group stage,Group B,T-59,Romania,ROU,0,1,P-08905,Lupescu,Ioan,21,32',32,0,first half,1,0,0,0
510,B-0510,WC-1990,1990 FIFA World Cup,M-1990-25,Argentina v Romania,1990-06-18,group stage,Group B,T-03,Argentina,ARG,1,0,P-02881,Serrizuela,José,18,72',72,0,second half,1,0,0,0
511,B-0511,WC-1990,1990 FIFA World Cup,M-1990-25,Argentina v Romania,1990-06-18,group stage,Group B,T-03,Argentina,ARG,1,0,P-09253,Batista,Sergio,2,86',86,0,second half,1,0,0,0
512,B-0512,WC-1990,1990 FIFA World Cup,M-1990-26,Cameroon v Soviet Union,1990-06-18,group stage,Group B,T-11,Cameroon,CMR,1,0,P-08888,Kana-Biyik,André,2,61',61,0,second half,1,0,0,0
513,B-0513,WC-1990,1990 FIFA World Cup,M-1990-26,Cameroon v Soviet Union,1990-06-18,group stage,Group B,T-11,Cameroon,CMR,1,0,P-09582,Milla,Roger,9,66',66,0,second half,1,0,0,0
514,B-0514,WC-1990,1990 FIFA World Cup,M-1990-26,Cameroon v Soviet Union,1990-06-18,group stage,Group B,T-70,Soviet Union,SUN,0,1,P-09621,Protasov,Oleh,10,75',75,0,second half,1,0,0,0
515,B-0515,WC-1990,1990 FIFA World Cup,M-1990-27,West Germany v Colombia,1990-06-19,group stage,Group D,T-15,Colombia,COL,0,1,P-06179,Herrera,Luis Fernando,4,15',15,0,first half,1,0,0,0
516,B-0516,WC-1990,1990 FIFA World Cup,M-1990-27,West Germany v Colombia,1990-06-19,group stage,Group D,T-15,Colombia,COL,0,1,P-04067,Gómez,Gabriel,8,30',30,0,first half,1,0,0,0
517,B-0517,WC-1990,1990 FIFA World Cup,M-1990-27,West Germany v Colombia,1990-06-19,group stage,Group D,T-15,Colombia,COL,0,1,P-07020,Álvarez,Leonel,14,38',38,0,first half,1,0,0,0
518,B-0518,WC-1990,1990 FIFA World Cup,M-1990-27,West Germany v Colombia,1990-06-19,group stage,Group D,T-83,West Germany,DEU,1,0,P-01675,Berthold,Thomas,14,63',63,0,second half,1,0,0,0
519,B-0519,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,group stage,Group D,T-84,Yugoslavia,YUG,1,0,P-00615,Brnović,Dragoljub,7,20',20,0,first half,1,0,0,0
520,B-0520,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,group stage,Group D,T-79,United Arab Emirates,ARE,0,1,P-01934,Ghanim,Khalil,2,36',36,0,first half,1,0,0,0
521,B-0521,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,group stage,Group D,T-84,Yugoslavia,YUG,1,0,P-02286,Šabanadžović,Refik,16,71',71,0,second half,1,0,0,0
522,B-0522,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,group stage,Group D,T-84,Yugoslavia,YUG,1,0,P-06516,Pančev,Darko,9,76',76,0,second half,1,0,0,0
523,B-0523,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,1990-06-19,group stage,Group D,T-79,United Arab Emirates,ARE,0,1,P-01934,Ghanim,Khalil,2,76',76,0,second half,1,0,1,1
524,B-0524,WC-1990,1990 FIFA World Cup,M-1990-29,Austria v United States,1990-06-19,group stage,Group A,T-05,Austria,AUT,1,0,P-01835,Zsak,Manfred,6,21',21,0,first half,1,0,0,0
525,B-0525,WC-1990,1990 FIFA World Cup,M-1990-29,Austria v United States,1990-06-19,group stage,Group A,T-80,United States,USA,0,1,P-04046,Caligiuri,Paul,20,26',26,0,first half,1,0,0,0
526,B-0526,WC-1990,1990 FIFA World Cup,M-1990-29,Austria v United States,1990-06-19,group stage,Group A,T-80,United States,USA,0,1,P-03732,Banks,Jimmy,4,28',28,0,first half,1,0,0,0
527,B-0527,WC-1990,1990 FIFA World Cup,M-1990-29,Austria v United States,1990-06-19,group stage,Group A,T-05,Austria,AUT,1,0,P-05066,Pecl,Robert,3,31',31,0,first half,1,0,0,0
