key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
1272,P-69244,Bossio,Ángel,1905-05-05,0,1,0,0,0,1,1930,https://en.wikipedia.org/wiki/%C3%81ngel_Bossio
1273,P-89543,Bossio,Miguel,1960-02-10,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Miguel_Bossio
1274,P-03719,Bossis,Maxime,1955-06-26,0,0,1,0,0,3,"1978, 1982, 1986",https://en.wikipedia.org/wiki/Maxime_Bossis
1275,P-55762,Bossut,Sammy,1985-08-11,0,1,0,0,0,1,2014,https://en.wikipedia.org/wiki/Sammy_Bossut
1276,P-23160,Botasso,Juan,1908-10-23,0,1,0,0,0,1,1930,https://en.wikipedia.org/wiki/Juan_Botasso
1277,P-33611,Bott,CJ,1995-04-22,1,0,1,0,0,2,"2015, 2019",https://en.wikipedia.org/wiki/C._J._Bott
1278,P-35045,Bou Ndjouh,Cathy,1987-11-07,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Cathy_Bou_Ndjouh
1279,P-89154,Bouazizi,Riadh,1973-04-08,0,0,0,1,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Riadh_Bouazizi
1280,P-94788,Bouček,Jaroslav,1912-11-13,0,0,0,1,0,2,"1934, 1938",https://en.wikipedia.org/wiki/Jaroslav_Bou%C4%8Dek
1281,P-70903,Boudebouz,Ryad,1990-02-19,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Ryad_Boudebouz
1282,P-99850,Bouderbala,Aziz,1960-12-26,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Aziz_Bouderbala
1283,P-95754,Boudiaf,Karim,1990-09-16,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Karim_Boudiaf
1284,P-59033,Boufal,Sofiane,1993-09-17,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Sofiane_Boufal
1285,P-21116,Bougherra,Madjid,1982-10-07,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Madjid_Bougherra
1286,P-12977,Bouhaddi,Sarah,1986-10-17,1,1,0,0,0,2,"2015, 2019",https://en.wikipedia.org/wiki/Sarah_Bouhaddi
1287,P-60872,Bouhaddouz,Aziz,1987-03-30,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Aziz_Bouhaddouz
1288,P-25497,Boukadida,Mounir,1967-10-24,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Mounir_Boukadida
1289,P-41783,Boukar,Alioum,1972-01-03,0,1,0,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Alioum_Boukar
1290,P-46895,Boulahrouz,Khalid,1981-12-28,0,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Khalid_Boulahrouz
1291,P-03183,Boulleau,Laure,1986-10-22,1,0,1,0,0,2,"2011, 2015",https://en.wikipedia.org/wiki/Laure_Boulleau
1292,P-52641,Boumnijel,Ali,1966-04-13,0,1,0,0,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Ali_Boumnijel
1293,P-63176,Boumsong,Jean-Alain,1979-12-14,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Jean-Alain_Boumsong
1294,P-50688,Bounou,Yassine,1991-04-05,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Yassine_Bounou
1295,P-79828,Bourbotte,François,1913-02-24,0,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Bourbotte
1296,P-99212,Bourebbou,Abdelmajid,1951-03-16,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Abdelmajid_Bourebbou
1297,P-57945,Bourgeois,Désiré,1908-12-13,0,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/D%C3%A9sir%C3%A9_Bourgeois
1298,P-46553,Boussoufa,Mbark,1984-08-15,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Mbark_Boussoufa
1299,P-15199,Boutaïb,Khalid,1987-04-24,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Khalid_Bouta%C3%AFb
1300,P-07753,Bouyahyaoui,Noureddine,1955-01-07,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Noureddine_Bouyahyaoui
1301,P-91608,Bouyboud,Abdelmajid,1966-10-24,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Abdelmajid_Bouyboud
1302,P-87702,Bouzaiene,Raouf,1970-08-16,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Raouf_Bouzaiene
1303,P-57163,Bowen,Dave,1928-06-07,0,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Dave_Bowen
1304,P-19118,Bowen,Katie,1994-04-15,1,0,1,1,0,3,"2011, 2015, 2019",https://en.wikipedia.org/wiki/Katie_Bowen
1305,P-85899,Bowie,Mary Beth,1978-10-27,1,0,0,1,0,1,1999,https://en.wikipedia.org/wiki/Mary_Beth_Bowie
1306,P-92403,Boxx,Shannon,1977-06-29,1,0,0,1,0,4,"2003, 2007, 2011, 2015",https://en.wikipedia.org/wiki/Shannon_Boxx
1307,P-62984,Boy,Tomás,1951-06-28,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Tom%C3%A1s_Boy
1308,P-85472,Boyata,Dedryck,1990-11-28,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Dedryck_Boyata
1309,P-48864,Boyd,Tom,1965-11-24,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Tom_Boyd_(Scottish_footballer)
1310,P-97544,Boyd,Walter,1972-01-01,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Walter_Boyd_(footballer)
1311,P-06024,Boye,John,1987-04-23,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/John_Boye
1312,P-15454,Boyens,Andrew,1983-09-18,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Andrew_Boyens
1313,P-52319,Bozanic,Oliver,1989-01-08,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Oliver_Bozanic
1314,P-90074,Bozicevic,Anika,1972-11-08,1,0,0,0,1,1,1995,https://en.wikipedia.org/wiki/Anika_Bozicevic
1315,P-70989,Bozsik,József,1925-11-28,0,0,1,1,0,2,"1954, 1958",https://en.wikipedia.org/wiki/J%C3%B3zsef_Bozsik
1316,P-63744,Braafheid,Edson,1983-04-08,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Edson_Braafheid
1317,P-00300,Brabrook,Peter,1937-11-08,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Peter_Brabrook
1318,P-86043,Bracci,François,1951-11-03,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Bracci
1319,P-83399,Bradáč,Vojtěch,1913-10-06,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Vojt%C4%9Bch_Brad%C3%A1%C4%8D
1320,P-57763,Bradarić,Filip,1992-01-11,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Filip_Bradari%C4%87
1321,P-97258,Bradley,Michael,1987-07-31,0,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Michael_Bradley_(soccer)
1322,P-47576,Bradley,Sophie,1989-05-05,1,0,1,0,0,1,2011,https://en.wikipedia.org/wiki/Sophie_Bradley-Auckland
1323,P-63553,Braet,Robert,1912-02-11,0,1,0,0,0,1,1938,https://en.wikipedia.org/wiki/Robert_Braet
1324,P-24983,Brahimi,Yacine,1990-02-08,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Yacine_Brahimi
1325,P-40714,Braine,Pierre,1900-10-26,0,0,0,1,0,1,1930,https://en.wikipedia.org/wiki/Pierre_Braine
1326,P-84927,Braine,Raymond,1907-04-28,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Raymond_Braine
1327,P-85579,Braithwaite,Martin,1991-06-05,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Martin_Braithwaite
1328,P-53349,Branch,Omo-Love,1974-01-10,1,0,1,0,0,2,"1991, 1995",https://en.wikipedia.org/wiki/Omo-Love_Branch
1329,P-90842,Branco,not applicable,1964-04-04,0,0,1,0,0,3,"1986, 1990, 1994",https://en.wikipedia.org/wiki/Branco_(footballer)
1330,P-30413,Brandabura,Gheorghe,1913-02-23,0,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Gheorghe_Brandabura
1331,P-24911,Brandão,not applicable,1911-04-21,0,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Jos%C3%A9_Augusto_Brand%C3%A3o
1332,P-25037,Brandãozinho,not applicable,1925-06-09,0,0,1,0,0,1,1954,"https://en.wikipedia.org/wiki/Brand%C3%A3ozinho_(footballer,_born_1925)"
1333,P-90924,Brandebusemeyer,Nicole,1974-10-09,1,0,1,0,0,1,1999,https://en.wikipedia.org/wiki/Nicole_Brandebusemeyer
1334,P-50679,Brandt,Julian,1996-05-02,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Julian_Brandt
1335,P-82670,Brandts,Ernie,1956-02-03,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Ernie_Brandts
1336,P-18468,Bransch,Bernd,1944-09-24,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Bernd_Bransch
1337,P-90792,Bratseth,Rune,1961-03-19,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Rune_Bratseth
1338,P-37758,Braun,Georg,1907-02-22,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Georg_Braun_(footballer)
1339,P-96839,Braun-Bogdan,Coloman,1905-10-13,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Coloman_Braun-Bogdan
1340,P-89601,Bravo,Claudio,1983-04-13,0,1,0,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Claudio_Bravo
1341,P-34977,Bravo,Omar,1980-03-04,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Omar_Bravo
1342,P-45264,Bravo,Ruth,1992-03-06,1,0,0,1,0,1,2019,https://en.wikipedia.org/wiki/Ruth_Bravo
1343,P-15310,Bravo,Sergio,1927-11-27,0,0,1,0,0,1,1954,https://en.wikipedia.org/wiki/Sergio_Bravo
1344,P-27545,Brazil,Alan,1959-06-15,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Alan_Brazil
1345,P-33677,Brečko,Mišo,1984-05-01,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Mi%C5%A1o_Bre%C4%8Dko
1346,P-72897,Bredland,Karin,1978-01-07,1,0,0,1,0,1,2003,https://en.wikipedia.org/wiki/Karin_Bredland
1347,P-22209,Breen,Gary,1973-12-12,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Gary_Breen
1348,P-26437,Bregy,Georges,1958-01-17,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Georges_Bregy
1349,P-67713,Brehme,Andreas,1960-11-09,0,0,1,0,0,3,"1986, 1990, 1994",https://en.wikipedia.org/wiki/Andreas_Brehme
1350,P-49343,Breitenberger,Gerhard,1954-10-14,0,0,1,0,0,1,1978,"https://en.wikipedia.org/wiki/Gerhard_Breitenberger_(footballer,_born_1954)"
1351,P-48686,Breitner,Paul,1951-09-05,0,0,1,0,0,2,"1974, 1982",https://en.wikipedia.org/wiki/Paul_Breitner
1352,P-14060,Bremer,not applicable,1997-03-18,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Gleison_Bremer
1353,P-32037,Bremer,Pauline,1996-04-10,1,0,0,0,1,1,2015,https://en.wikipedia.org/wiki/Pauline_Bremer
1354,P-63058,Bremner,Billy,1942-12-09,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Billy_Bremner
1355,P-21246,Brenes,Randall,1983-08-13,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Randall_Brenes
1356,P-71237,Brenzan,Giorgia,1967-08-21,1,1,0,0,0,2,"1991, 1999",https://en.wikipedia.org/wiki/Giorgia_Brenzan
1357,P-84486,Bresciano,Mark,1980-02-11,0,0,0,1,0,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Mark_Bresciano
1358,P-15303,Bresonik,Linda,1983-12-07,1,0,1,1,0,3,"2003, 2007, 2011",https://en.wikipedia.org/wiki/Linda_Bresonik
1359,P-03998,Brétigny,Sandrine,1984-07-02,1,0,0,0,1,1,2011,https://en.wikipedia.org/wiki/Sandrine_Br%C3%A9tigny
1360,P-96028,Brian,Morgan,1993-02-26,1,0,0,1,0,2,"2015, 2019",https://en.wikipedia.org/wiki/Morgan_Gautrat
1361,P-56476,Brichaut,Jean,1911-07-29,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Jean_Brichaut
1362,P-15173,Bridge,Ian,1959-09-18,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Ian_Bridge
1363,P-91486,Bridge,Wayne,1980-08-05,0,0,1,0,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Wayne_Bridge
1364,P-79689,Briegel,Hans-Peter,1955-10-11,0,0,1,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Hans-Peter_Briegel
1365,P-80000,Bright,Dave,1949-11-29,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Dave_Bright
1366,P-42847,Bright,Millie,1993-08-21,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Millie_Bright
1367,P-81166,Brilhante,not applicable,1904-11-05,0,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/Alfredo_Brilhante_da_Costa
1368,P-79103,Brindisi,Miguel Ángel,1950-10-08,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Brindisi
1369,P-97354,Brito,Miguel,1901-06-13,0,0,0,1,0,1,1930,https://en.wikipedia.org/wiki/Miguel_Brito
1370,P-59934,Brito,not applicable,1939-08-09,0,0,1,0,0,2,"1966, 1970",https://en.wikipedia.org/wiki/H%C3%A9rcules_Brito_Ruas
1371,P-36262,Britos,Julio César,1926-05-18,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Britos
1372,P-14381,Britto,not applicable,1914-05-06,0,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Herm%C3%ADnio_de_Brito
1373,P-10209,Britton,Samantha,1973-12-08,1,0,1,0,0,1,1995,https://en.wikipedia.org/wiki/Samantha_Britton
1374,P-73933,Brizuela,Hugo,1969-02-08,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Hugo_Brizuela
1375,P-11638,Brizuela,Isaác,1990-08-28,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Isa%C3%A1c_Brizuela
1376,P-15547,Brnović,Branko,1967-08-08,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Branko_Brnovi%C4%87
1377,P-71107,Brnović,Dragoljub,1963-11-02,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Dragoljub_Brnovi%C4%87
1378,P-75118,Broadbent,Peter,1933-05-15,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Peter_Broadbent_(footballer)
1379,P-88758,Broadis,Ivor,1922-12-18,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Ivor_Broadis
1380,P-53623,Brocker,Patricia,1966-04-07,1,0,0,0,1,1,1995,https://en.wikipedia.org/wiki/Patricia_Brocker
1381,P-72611,Brockie,Jeremy,1987-10-07,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Jeremy_Brockie
1382,P-81281,Brodmann,René,1933-10-25,0,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Ren%C3%A9_Brodmann
1383,P-11158,Broketa,Božo,1921-12-24,0,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Bo%C5%BEo_Broketa
1384,P-26281,Brolin,Tomas,1969-11-29,0,0,0,0,1,2,"1990, 1994",https://en.wikipedia.org/wiki/Tomas_Brolin
1385,P-96120,Brom,Walter,1921-02-14,0,1,0,0,0,1,1938,https://en.wikipedia.org/wiki/Walter_Brom
1386,P-83259,Bromley,Hannah,1986-11-15,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Hannah_Bromley
1387,P-11879,Bronn,Dylan,1995-06-19,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Dylan_Bronn
1388,P-23779,Bronze,Lucy,1991-10-28,1,0,1,0,0,2,"2015, 2019",https://en.wikipedia.org/wiki/Lucy_Bronze
1389,P-04882,Brooking,Trevor,1948-10-02,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Trevor_Brooking
1390,P-41262,Brooks,John,1993-01-28,0,0,1,0,0,1,2014,"https://en.wikipedia.org/wiki/John_Brooks_(soccer,_born_1993)"
1391,P-93848,Broos,Hugo,1952-04-10,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Hugo_Broos
1392,P-10577,Broshin,Valeri,1962-10-19,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Valeri_Broshin
1393,P-05529,Brotherston,Noel,1956-11-18,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Noel_Brotherston
1394,P-09457,Brown,Allan,1926-10-12,0,0,0,0,1,1,1954,"https://en.wikipedia.org/wiki/Allan_Brown_(footballer,_born_1926)"
1395,P-18281,Brown,Bill,1931-10-08,0,1,0,0,0,1,1958,"https://en.wikipedia.org/wiki/Bill_Brown_(footballer,_born_1931)"
1396,P-27847,Brown,Durrant,1964-07-08,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Durrant_Brown
1397,P-92690,Brown,Fiona,1995-03-31,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Fiona_Brown_(footballer)
1398,P-06424,Brown,Jim,1908-12-31,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Jim_Brown_(soccer)
1399,P-05768,Brown,Jody,2002-04-16,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Jody_Brown
1400,P-62815,Brown,José Luis,1956-11-10,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Brown
1401,P-36826,Brown,Melvin,1979-01-28,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Melvin_Brown_(footballer)
1402,P-40412,Brown,Rachel,1980-07-02,1,1,0,0,0,2,"2007, 2011",https://en.wikipedia.org/wiki/Rachel_Brown
1403,P-72098,Brown,Tim,1981-03-06,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Tim_Brown_(footballer)
1404,P-44723,Brown,Víctor,1927-03-07,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/V%C3%ADctor_Brown
1405,P-55244,Brown,Wes,1979-10-13,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Wes_Brown
1406,P-67164,Brożek,Paweł,1983-04-21,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Pawe%C5%82_Bro%C5%BCek
1407,P-79215,Brozović,Marcelo,1992-11-16,0,0,0,1,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Marcelo_Brozovi%C4%87
1408,P-02130,Bruey,Stéphane,1932-12-11,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/St%C3%A9phane_Bruey
1409,P-12917,Brülls,Albert,1937-03-26,0,0,0,1,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Albert_Br%C3%BClls
1410,P-36010,Bruna,not applicable,1984-05-12,1,0,1,0,0,1,2011,https://en.wikipedia.org/wiki/Bruna_Amarante_da_Silva
1411,P-31551,Brunner,Martin,1963-04-23,0,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Martin_Brunner
1412,P-02875,Brusca,Carmen,1985-11-07,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Carmen_Brusca
1413,P-50527,Brusseaux,Michel,1913-03-19,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Michel_Brusseaux
1414,P-07024,Brustad,Arne,1912-04-14,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Arne_Brustad
1415,P-14189,Bryce,Steven,1977-08-16,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Steven_Bryce
1416,P-19044,Brynildsen,Knut,1917-07-23,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Knut_Brynildsen
1417,P-55526,Buberník,Titus,1933-10-12,0,0,1,0,0,2,"1958, 1962",https://en.wikipedia.org/wiki/Titus_Bubern%C3%ADk
1418,P-93918,Bubnov,Aleksandr,1955-10-10,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Aleksandr_Bubnov
1419,P-77966,Bubukin,Valentin,1933-04-23,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Valentin_Bubukin
1420,P-14001,Bucci,Luca,1969-03-13,0,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Luca_Bucci
1421,P-98422,Buchan,Martin,1949-03-06,0,0,1,0,0,2,"1974, 1978",https://en.wikipedia.org/wiki/Martin_Buchan
1422,P-60142,Buchanan,Kadeisha,1995-11-05,1,0,1,0,0,2,"2015, 2019",https://en.wikipedia.org/wiki/Kadeisha_Buchanan
1423,P-96259,Buchanan,Tajon,1999-02-08,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Tajon_Buchanan
1424,P-21616,Büche,Albert,not available,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Albert_B%C3%BCche
1425,P-81440,Buchloh,Fritz,1909-11-26,0,1,0,0,0,2,"1934, 1938",https://en.wikipedia.org/wiki/Fritz_Buchloh
1426,P-51921,Buchwald,Guido,1961-01-24,0,0,1,0,0,2,"1990, 1994",https://en.wikipedia.org/wiki/Guido_Buchwald
1427,P-37844,Buckley,Delron,1977-12-07,0,0,0,1,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Delron_Buckley
1428,P-29822,Budai,László,1928-07-19,0,0,0,1,0,2,"1954, 1958",https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Budai
1429,P-15091,Buddle,Edson,1981-05-21,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Edson_Buddle
1430,P-99461,Budimir,Ante,1991-07-22,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Ante_Budimir
1431,P-94477,Budzynski,Robert,1940-05-21,0,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Robert_Budzynski
1432,P-76699,Buehler,Rachel,1985-08-26,1,0,1,0,0,1,2011,https://en.wikipedia.org/wiki/Rachel_Van_Hollebeke
1433,P-31166,Buengo,Titi,1980-02-11,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Titi_Buengo
1434,P-54224,Buezo,David,1955-05-05,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/David_Buezo
1435,P-11392,Buffon,Gianluigi,1978-01-28,0,1,0,0,0,5,"1998, 2002, 2006, 2010, 2014",https://en.wikipedia.org/wiki/Gianluigi_Buffon
1436,P-95875,Buffon,Lorenzo,1929-12-19,0,1,0,0,0,1,1962,https://en.wikipedia.org/wiki/Lorenzo_Buffon
1437,P-15041,Buğeker,Feridun,1933-04-05,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Feridun_Bu%C4%9Feker
1438,P-51855,Bühl,Klara,2000-12-07,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Klara_B%C3%BChl
1439,P-94058,Bühler,Otto,not available,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Otto_B%C3%BChler
1440,P-72363,Bukari,Osman,1998-12-13,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Osman_Bukari
1441,P-54102,Bulajič,Spasoje,1975-11-24,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Spasoje_Bulaji%C4%8D
1442,P-72738,Bulgarelli,Giacomo,1940-10-24,0,0,0,1,1,2,"1962, 1966",https://en.wikipedia.org/wiki/Giacomo_Bulgarelli
1443,P-47694,Buljan,Ivan,1949-12-11,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Ivan_Buljan
1444,P-37148,Buljevic,Branko,1947-09-06,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Branko_Buljevic
1445,P-00081,Bull,Steve,1965-03-28,0,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Steve_Bull
1446,P-62128,Bulnes,Fernando,1946-10-21,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Fernando_Bulnes
1447,P-90440,Bulzacki,Mirosław,1951-10-23,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Miros%C5%82aw_Bulzacki
1448,P-49090,Bum-keun,Song,1997-10-15,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Song_Bum-keun
1449,P-40684,Buncol,Andrzej,1959-09-21,0,0,0,1,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Andrzej_Buncol
1450,P-77346,Bundzsák,Dezső,1928-05-03,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Dezs%C5%91_Bundzs%C3%A1k
1451,P-04767,Bunjaku,Albert,1983-11-29,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Albert_Bunjaku
1452,P-12745,Bunke,Lennart,1912-04-03,0,0,0,0,1,2,"1934, 1938",https://en.wikipedia.org/wiki/Lennart_Bunke
1453,P-75205,Burakova,Marina,1966-05-08,1,0,1,0,0,2,"1999, 2003",https://en.wikipedia.org/wiki/Marina_Burakova
1454,P-85473,Burbano,Juan Carlos,1969-02-15,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Juan_Carlos_Burbano
1455,P-13416,Burcsa,Győző,1954-03-13,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Gy%C5%91z%C5%91_Burcsa
1456,P-96776,Burdenski,Dieter,1950-11-26,0,1,0,0,0,1,1978,https://en.wikipedia.org/wiki/Dieter_Burdenski
1457,P-56532,Burdisso,Nicolás,1981-04-12,0,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Nicol%C3%A1s_Burdisso
1458,P-62376,Bürger,Rudolf,1908-10-31,0,0,1,0,0,3,"1930, 1934, 1938",https://en.wikipedia.org/wiki/Rudolf_B%C3%BCrger
1459,P-21039,Burgess,Joanne,1979-09-23,1,0,0,0,1,1,2007,https://en.wikipedia.org/wiki/Joanne_Burgess
1460,P-29849,Burgin,Ted,1927-04-29,0,1,0,0,0,1,1954,https://en.wikipedia.org/wiki/Ted_Burgin
1461,P-42540,Burgnich,Tarcisio,1939-04-25,0,0,1,0,0,3,"1966, 1970, 1974",https://en.wikipedia.org/wiki/Tarcisio_Burgnich
1462,P-56385,Burgos,Germán,1969-04-16,0,1,0,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Germ%C3%A1n_Burgos
1463,P-76056,Burgr,Jaroslav,1906-03-07,0,0,1,0,0,2,"1934, 1938",https://en.wikipedia.org/wiki/Jaroslav_Burgr
1464,P-14115,Burgueño,Juan,1923-02-04,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Juan_Burgue%C3%B1o
1465,P-07772,Burke,Karen,1971-06-14,1,0,0,1,0,1,1995,https://en.wikipedia.org/wiki/Karen_Burke
1466,P-91890,Burkert,Karel,1909-12-01,0,1,0,0,0,1,1938,https://en.wikipedia.org/wiki/Karel_Burkert
1467,P-90361,Bürki,Roman,1990-11-14,0,1,0,0,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Roman_B%C3%BCrki
1468,P-43224,Bürki,Vanessa,1986-04-01,1,0,0,1,0,1,2015,https://en.wikipedia.org/wiki/Vanessa_B%C3%BCrki
