key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,team_id,team_name,team_code,opponent_id,opponent_name,opponent_code,home_team,away_team,goals_for,goals_against,goal_differential,extra_time,penalty_shootout,penalties_for,penalties_against,result,win,lose,draw
789,WC-1986,1986 FIFA Men's World Cup,M-1986-35,Denmark vs West Germany,group stage,Group E,1,0,0,0,1986-06-13,12:00,S-138,Estadio La Corregidora,Querétaro,Mexico,T-22,Denmark,DNK,T-86,West Germany,DEU,1,0,2,0,2,0,0,0,0,win,1,0,0
790,WC-1986,1986 FIFA Men's World Cup,M-1986-35,Denmark vs West Germany,group stage,Group E,1,0,0,0,1986-06-13,12:00,S-138,Estadio La Corregidora,Querétaro,Mexico,T-86,West Germany,DEU,T-22,Denmark,DNK,0,1,0,2,-2,0,0,0,0,lose,0,1,0
791,WC-1986,1986 FIFA Men's World Cup,M-1986-36,Scotland vs Uruguay,group stage,Group E,1,0,0,0,1986-06-13,12:00,S-136,Estadio Neza 86,Nezahualcóyotl,Mexico,T-64,Scotland,SCO,T-84,Uruguay,URY,1,0,0,0,0,0,0,0,0,draw,0,0,1
792,WC-1986,1986 FIFA Men's World Cup,M-1986-36,Scotland vs Uruguay,group stage,Group E,1,0,0,0,1986-06-13,12:00,S-136,Estadio Neza 86,Nezahualcóyotl,Mexico,T-84,Uruguay,URY,T-64,Scotland,SCO,0,1,0,0,0,0,0,0,0,draw,0,0,1
793,WC-1986,1986 FIFA Men's World Cup,M-1986-37,Mexico vs Bulgaria,round of 16,not applicable,0,1,0,0,1986-06-15,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-46,Mexico,MEX,T-10,Bulgaria,BGR,1,0,2,0,2,0,0,0,0,win,1,0,0
794,WC-1986,1986 FIFA Men's World Cup,M-1986-37,Mexico vs Bulgaria,round of 16,not applicable,0,1,0,0,1986-06-15,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-10,Bulgaria,BGR,T-46,Mexico,MEX,0,1,0,2,-2,0,0,0,0,lose,0,1,0
795,WC-1986,1986 FIFA Men's World Cup,M-1986-38,Soviet Union vs Belgium,round of 16,not applicable,0,1,0,0,1986-06-15,16:00,S-131,Estadio Nou Camp,León,Mexico,T-72,Soviet Union,SUN,T-06,Belgium,BEL,1,0,3,4,-1,1,0,0,0,lose,0,1,0
796,WC-1986,1986 FIFA Men's World Cup,M-1986-38,Soviet Union vs Belgium,round of 16,not applicable,0,1,0,0,1986-06-15,16:00,S-131,Estadio Nou Camp,León,Mexico,T-06,Belgium,BEL,T-72,Soviet Union,SUN,0,1,4,3,1,1,0,0,0,win,1,0,0
797,WC-1986,1986 FIFA Men's World Cup,M-1986-39,Brazil vs Poland,round of 16,not applicable,0,1,0,0,1986-06-16,12:00,S-128,Estadio Jalisco,Guadalajara,Mexico,T-09,Brazil,BRA,T-57,Poland,POL,1,0,4,0,4,0,0,0,0,win,1,0,0
798,WC-1986,1986 FIFA Men's World Cup,M-1986-39,Brazil vs Poland,round of 16,not applicable,0,1,0,0,1986-06-16,12:00,S-128,Estadio Jalisco,Guadalajara,Mexico,T-57,Poland,POL,T-09,Brazil,BRA,0,1,0,4,-4,0,0,0,0,lose,0,1,0
799,WC-1986,1986 FIFA Men's World Cup,M-1986-40,Argentina vs Uruguay,round of 16,not applicable,0,1,0,0,1986-06-16,16:00,S-137,Estadio Cuauhtémoc,Puebla,Mexico,T-03,Argentina,ARG,T-84,Uruguay,URY,1,0,1,0,1,0,0,0,0,win,1,0,0
800,WC-1986,1986 FIFA Men's World Cup,M-1986-40,Argentina vs Uruguay,round of 16,not applicable,0,1,0,0,1986-06-16,16:00,S-137,Estadio Cuauhtémoc,Puebla,Mexico,T-84,Uruguay,URY,T-03,Argentina,ARG,0,1,0,1,-1,0,0,0,0,lose,0,1,0
801,WC-1986,1986 FIFA Men's World Cup,M-1986-41,Italy vs France,round of 16,not applicable,0,1,0,0,1986-06-17,12:00,S-133,Estadio Olímpico Universitario,Mexico City,Mexico,T-41,Italy,ITA,T-30,France,FRA,1,0,0,2,-2,0,0,0,0,lose,0,1,0
802,WC-1986,1986 FIFA Men's World Cup,M-1986-41,Italy vs France,round of 16,not applicable,0,1,0,0,1986-06-17,12:00,S-133,Estadio Olímpico Universitario,Mexico City,Mexico,T-30,France,FRA,T-41,Italy,ITA,0,1,2,0,2,0,0,0,0,win,1,0,0
803,WC-1986,1986 FIFA Men's World Cup,M-1986-42,Morocco vs West Germany,round of 16,not applicable,0,1,0,0,1986-06-17,16:00,S-135,Estadio Universitario,Monterrey,Mexico,T-47,Morocco,MAR,T-86,West Germany,DEU,1,0,0,1,-1,0,0,0,0,lose,0,1,0
804,WC-1986,1986 FIFA Men's World Cup,M-1986-42,Morocco vs West Germany,round of 16,not applicable,0,1,0,0,1986-06-17,16:00,S-135,Estadio Universitario,Monterrey,Mexico,T-86,West Germany,DEU,T-47,Morocco,MAR,0,1,1,0,1,0,0,0,0,win,1,0,0
805,WC-1986,1986 FIFA Men's World Cup,M-1986-43,England vs Paraguay,round of 16,not applicable,0,1,0,0,1986-06-18,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-28,England,ENG,T-55,Paraguay,PRY,1,0,3,0,3,0,0,0,0,win,1,0,0
806,WC-1986,1986 FIFA Men's World Cup,M-1986-43,England vs Paraguay,round of 16,not applicable,0,1,0,0,1986-06-18,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-55,Paraguay,PRY,T-28,England,ENG,0,1,0,3,-3,0,0,0,0,lose,0,1,0
807,WC-1986,1986 FIFA Men's World Cup,M-1986-44,Denmark vs Spain,round of 16,not applicable,0,1,0,0,1986-06-18,16:00,S-138,Estadio La Corregidora,Querétaro,Mexico,T-22,Denmark,DNK,T-73,Spain,ESP,1,0,1,5,-4,0,0,0,0,lose,0,1,0
808,WC-1986,1986 FIFA Men's World Cup,M-1986-44,Denmark vs Spain,round of 16,not applicable,0,1,0,0,1986-06-18,16:00,S-138,Estadio La Corregidora,Querétaro,Mexico,T-73,Spain,ESP,T-22,Denmark,DNK,0,1,5,1,4,0,0,0,0,win,1,0,0
809,WC-1986,1986 FIFA Men's World Cup,M-1986-45,Brazil vs France,quarter-finals,not applicable,0,1,0,0,1986-06-21,12:00,S-128,Estadio Jalisco,Guadalajara,Mexico,T-09,Brazil,BRA,T-30,France,FRA,1,0,1,1,0,1,1,3,4,lose,0,1,0
810,WC-1986,1986 FIFA Men's World Cup,M-1986-45,Brazil vs France,quarter-finals,not applicable,0,1,0,0,1986-06-21,12:00,S-128,Estadio Jalisco,Guadalajara,Mexico,T-30,France,FRA,T-09,Brazil,BRA,0,1,1,1,0,1,1,4,3,win,1,0,0
811,WC-1986,1986 FIFA Men's World Cup,M-1986-46,West Germany vs Mexico,quarter-finals,not applicable,0,1,0,0,1986-06-21,16:00,S-135,Estadio Universitario,Monterrey,Mexico,T-86,West Germany,DEU,T-46,Mexico,MEX,1,0,0,0,0,1,1,4,1,win,1,0,0
812,WC-1986,1986 FIFA Men's World Cup,M-1986-46,West Germany vs Mexico,quarter-finals,not applicable,0,1,0,0,1986-06-21,16:00,S-135,Estadio Universitario,Monterrey,Mexico,T-46,Mexico,MEX,T-86,West Germany,DEU,0,1,0,0,0,1,1,1,4,lose,0,1,0
813,WC-1986,1986 FIFA Men's World Cup,M-1986-47,Argentina vs England,quarter-finals,not applicable,0,1,0,0,1986-06-22,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-03,Argentina,ARG,T-28,England,ENG,1,0,2,1,1,0,0,0,0,win,1,0,0
814,WC-1986,1986 FIFA Men's World Cup,M-1986-47,Argentina vs England,quarter-finals,not applicable,0,1,0,0,1986-06-22,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-28,England,ENG,T-03,Argentina,ARG,0,1,1,2,-1,0,0,0,0,lose,0,1,0
815,WC-1986,1986 FIFA Men's World Cup,M-1986-48,Spain vs Belgium,quarter-finals,not applicable,0,1,0,0,1986-06-22,16:00,S-137,Estadio Cuauhtémoc,Puebla,Mexico,T-73,Spain,ESP,T-06,Belgium,BEL,1,0,1,1,0,1,1,4,5,lose,0,1,0
816,WC-1986,1986 FIFA Men's World Cup,M-1986-48,Spain vs Belgium,quarter-finals,not applicable,0,1,0,0,1986-06-22,16:00,S-137,Estadio Cuauhtémoc,Puebla,Mexico,T-06,Belgium,BEL,T-73,Spain,ESP,0,1,1,1,0,1,1,5,4,win,1,0,0
817,WC-1986,1986 FIFA Men's World Cup,M-1986-49,France vs West Germany,semi-finals,not applicable,0,1,0,0,1986-06-25,12:00,S-128,Estadio Jalisco,Guadalajara,Mexico,T-30,France,FRA,T-86,West Germany,DEU,1,0,0,2,-2,0,0,0,0,lose,0,1,0
818,WC-1986,1986 FIFA Men's World Cup,M-1986-49,France vs West Germany,semi-finals,not applicable,0,1,0,0,1986-06-25,12:00,S-128,Estadio Jalisco,Guadalajara,Mexico,T-86,West Germany,DEU,T-30,France,FRA,0,1,2,0,2,0,0,0,0,win,1,0,0
819,WC-1986,1986 FIFA Men's World Cup,M-1986-50,Argentina vs Belgium,semi-finals,not applicable,0,1,0,0,1986-06-25,16:00,S-132,Estadio Azteca,Mexico City,Mexico,T-03,Argentina,ARG,T-06,Belgium,BEL,1,0,2,0,2,0,0,0,0,win,1,0,0
820,WC-1986,1986 FIFA Men's World Cup,M-1986-50,Argentina vs Belgium,semi-finals,not applicable,0,1,0,0,1986-06-25,16:00,S-132,Estadio Azteca,Mexico City,Mexico,T-06,Belgium,BEL,T-03,Argentina,ARG,0,1,0,2,-2,0,0,0,0,lose,0,1,0
821,WC-1986,1986 FIFA Men's World Cup,M-1986-51,Belgium vs France,third-place match,not applicable,0,1,0,0,1986-06-28,12:00,S-137,Estadio Cuauhtémoc,Puebla,Mexico,T-06,Belgium,BEL,T-30,France,FRA,1,0,2,4,-2,1,0,0,0,lose,0,1,0
822,WC-1986,1986 FIFA Men's World Cup,M-1986-51,Belgium vs France,third-place match,not applicable,0,1,0,0,1986-06-28,12:00,S-137,Estadio Cuauhtémoc,Puebla,Mexico,T-30,France,FRA,T-06,Belgium,BEL,0,1,4,2,2,1,0,0,0,win,1,0,0
823,WC-1986,1986 FIFA Men's World Cup,M-1986-52,Argentina vs West Germany,final,not applicable,0,1,0,0,1986-06-29,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-03,Argentina,ARG,T-86,West Germany,DEU,1,0,3,2,1,0,0,0,0,win,1,0,0
824,WC-1986,1986 FIFA Men's World Cup,M-1986-52,Argentina vs West Germany,final,not applicable,0,1,0,0,1986-06-29,12:00,S-132,Estadio Azteca,Mexico City,Mexico,T-86,West Germany,DEU,T-03,Argentina,ARG,0,1,2,3,-1,0,0,0,0,lose,0,1,0
825,WC-1990,1990 FIFA Men's World Cup,M-1990-01,Argentina vs Cameroon,group stage,Group B,1,0,0,0,1990-06-08,18:00,S-107,San Siro,Milan,Italy,T-03,Argentina,ARG,T-11,Cameroon,CMR,1,0,0,1,-1,0,0,0,0,lose,0,1,0
826,WC-1990,1990 FIFA Men's World Cup,M-1990-01,Argentina vs Cameroon,group stage,Group B,1,0,0,0,1990-06-08,18:00,S-107,San Siro,Milan,Italy,T-11,Cameroon,CMR,T-03,Argentina,ARG,0,1,1,0,1,0,0,0,0,win,1,0,0
827,WC-1990,1990 FIFA Men's World Cup,M-1990-02,Soviet Union vs Romania,group stage,Group B,1,0,0,0,1990-06-09,17:00,S-101,Stadio San Nicola,Bari,Italy,T-72,Soviet Union,SUN,T-61,Romania,ROU,1,0,0,2,-2,0,0,0,0,lose,0,1,0
828,WC-1990,1990 FIFA Men's World Cup,M-1990-02,Soviet Union vs Romania,group stage,Group B,1,0,0,0,1990-06-09,17:00,S-101,Stadio San Nicola,Bari,Italy,T-61,Romania,ROU,T-72,Soviet Union,SUN,0,1,2,0,2,0,0,0,0,win,1,0,0
829,WC-1990,1990 FIFA Men's World Cup,M-1990-03,United Arab Emirates vs Colombia,group stage,Group D,1,0,0,0,1990-06-09,17:00,S-102,Stadio Renato Dall'Ara,Bologna,Italy,T-82,United Arab Emirates,ARE,T-16,Colombia,COL,1,0,0,2,-2,0,0,0,0,lose,0,1,0
830,WC-1990,1990 FIFA Men's World Cup,M-1990-03,United Arab Emirates vs Colombia,group stage,Group D,1,0,0,0,1990-06-09,17:00,S-102,Stadio Renato Dall'Ara,Bologna,Italy,T-16,Colombia,COL,T-82,United Arab Emirates,ARE,0,1,2,0,2,0,0,0,0,win,1,0,0
831,WC-1990,1990 FIFA Men's World Cup,M-1990-04,Italy vs Austria,group stage,Group A,1,0,0,0,1990-06-09,21:00,S-112,Stadio Olimpico,Rome,Italy,T-41,Italy,ITA,T-05,Austria,AUT,1,0,1,0,1,0,0,0,0,win,1,0,0
832,WC-1990,1990 FIFA Men's World Cup,M-1990-04,Italy vs Austria,group stage,Group A,1,0,0,0,1990-06-09,21:00,S-112,Stadio Olimpico,Rome,Italy,T-05,Austria,AUT,T-41,Italy,ITA,0,1,0,1,-1,0,0,0,0,lose,0,1,0
833,WC-1990,1990 FIFA Men's World Cup,M-1990-05,United States vs Czechoslovakia,group stage,Group A,1,0,0,0,1990-06-10,17:00,S-104,Stadio Comunale,Florence,Italy,T-83,United States,USA,T-21,Czechoslovakia,CSK,1,0,1,5,-4,0,0,0,0,lose,0,1,0
834,WC-1990,1990 FIFA Men's World Cup,M-1990-05,United States vs Czechoslovakia,group stage,Group A,1,0,0,0,1990-06-10,17:00,S-104,Stadio Comunale,Florence,Italy,T-21,Czechoslovakia,CSK,T-83,United States,USA,0,1,5,1,4,0,0,0,0,win,1,0,0
835,WC-1990,1990 FIFA Men's World Cup,M-1990-06,Brazil vs Sweden,group stage,Group C,1,0,0,0,1990-06-10,21:00,S-115,Stadio delle Alpi,Turin,Italy,T-09,Brazil,BRA,T-74,Sweden,SWE,1,0,2,1,1,0,0,0,0,win,1,0,0
836,WC-1990,1990 FIFA Men's World Cup,M-1990-06,Brazil vs Sweden,group stage,Group C,1,0,0,0,1990-06-10,21:00,S-115,Stadio delle Alpi,Turin,Italy,T-74,Sweden,SWE,T-09,Brazil,BRA,0,1,1,2,-1,0,0,0,0,lose,0,1,0
837,WC-1990,1990 FIFA Men's World Cup,M-1990-07,West Germany vs Yugoslavia,group stage,Group D,1,0,0,0,1990-06-10,21:00,S-107,San Siro,Milan,Italy,T-86,West Germany,DEU,T-87,Yugoslavia,YUG,1,0,4,1,3,0,0,0,0,win,1,0,0
838,WC-1990,1990 FIFA Men's World Cup,M-1990-07,West Germany vs Yugoslavia,group stage,Group D,1,0,0,0,1990-06-10,21:00,S-107,San Siro,Milan,Italy,T-87,Yugoslavia,YUG,T-86,West Germany,DEU,0,1,1,4,-3,0,0,0,0,lose,0,1,0
839,WC-1990,1990 FIFA Men's World Cup,M-1990-08,Costa Rica vs Scotland,group stage,Group C,1,0,0,0,1990-06-11,17:00,S-106,Stadio Luigi Ferraris,Genoa,Italy,T-17,Costa Rica,CRI,T-64,Scotland,SCO,1,0,1,0,1,0,0,0,0,win,1,0,0
840,WC-1990,1990 FIFA Men's World Cup,M-1990-08,Costa Rica vs Scotland,group stage,Group C,1,0,0,0,1990-06-11,17:00,S-106,Stadio Luigi Ferraris,Genoa,Italy,T-64,Scotland,SCO,T-17,Costa Rica,CRI,0,1,0,1,-1,0,0,0,0,lose,0,1,0
841,WC-1990,1990 FIFA Men's World Cup,M-1990-09,England vs Republic of Ireland,group stage,Group F,1,0,0,0,1990-06-11,21:00,S-103,Stadio Sant'Elia,Cagliari,Italy,T-28,England,ENG,T-60,Republic of Ireland,IRL,1,0,1,1,0,0,0,0,0,draw,0,0,1
842,WC-1990,1990 FIFA Men's World Cup,M-1990-09,England vs Republic of Ireland,group stage,Group F,1,0,0,0,1990-06-11,21:00,S-103,Stadio Sant'Elia,Cagliari,Italy,T-60,Republic of Ireland,IRL,T-28,England,ENG,0,1,1,1,0,0,0,0,0,draw,0,0,1
843,WC-1990,1990 FIFA Men's World Cup,M-1990-10,Belgium vs South Korea,group stage,Group E,1,0,0,0,1990-06-12,17:00,S-117,Stadio Marc'Antonio Bentegodi,Verona,Italy,T-06,Belgium,BEL,T-71,South Korea,KOR,1,0,2,0,2,0,0,0,0,win,1,0,0
844,WC-1990,1990 FIFA Men's World Cup,M-1990-10,Belgium vs South Korea,group stage,Group E,1,0,0,0,1990-06-12,17:00,S-117,Stadio Marc'Antonio Bentegodi,Verona,Italy,T-71,South Korea,KOR,T-06,Belgium,BEL,0,1,0,2,-2,0,0,0,0,lose,0,1,0
845,WC-1990,1990 FIFA Men's World Cup,M-1990-11,Netherlands vs Egypt,group stage,Group F,1,0,0,0,1990-06-12,21:00,S-110,Stadio La Favorita,Palermo,Italy,T-48,Netherlands,NLD,T-26,Egypt,EGY,1,0,1,1,0,0,0,0,0,draw,0,0,1
846,WC-1990,1990 FIFA Men's World Cup,M-1990-11,Netherlands vs Egypt,group stage,Group F,1,0,0,0,1990-06-12,21:00,S-110,Stadio La Favorita,Palermo,Italy,T-26,Egypt,EGY,T-48,Netherlands,NLD,0,1,1,1,0,0,0,0,0,draw,0,0,1
847,WC-1990,1990 FIFA Men's World Cup,M-1990-12,Uruguay vs Spain,group stage,Group E,1,0,0,0,1990-06-13,17:00,S-116,Stadio Friuli,Udine,Italy,T-84,Uruguay,URY,T-73,Spain,ESP,1,0,0,0,0,0,0,0,0,draw,0,0,1
848,WC-1990,1990 FIFA Men's World Cup,M-1990-12,Uruguay vs Spain,group stage,Group E,1,0,0,0,1990-06-13,17:00,S-116,Stadio Friuli,Udine,Italy,T-73,Spain,ESP,T-84,Uruguay,URY,0,1,0,0,0,0,0,0,0,draw,0,0,1
849,WC-1990,1990 FIFA Men's World Cup,M-1990-13,Argentina vs Soviet Union,group stage,Group B,1,0,0,0,1990-06-13,21:00,S-109,Stadio San Paolo,Naples,Italy,T-03,Argentina,ARG,T-72,Soviet Union,SUN,1,0,2,0,2,0,0,0,0,win,1,0,0
850,WC-1990,1990 FIFA Men's World Cup,M-1990-13,Argentina vs Soviet Union,group stage,Group B,1,0,0,0,1990-06-13,21:00,S-109,Stadio San Paolo,Naples,Italy,T-72,Soviet Union,SUN,T-03,Argentina,ARG,0,1,0,2,-2,0,0,0,0,lose,0,1,0
851,WC-1990,1990 FIFA Men's World Cup,M-1990-14,Cameroon vs Romania,group stage,Group B,1,0,0,0,1990-06-14,17:00,S-101,Stadio San Nicola,Bari,Italy,T-11,Cameroon,CMR,T-61,Romania,ROU,1,0,2,1,1,0,0,0,0,win,1,0,0
852,WC-1990,1990 FIFA Men's World Cup,M-1990-14,Cameroon vs Romania,group stage,Group B,1,0,0,0,1990-06-14,17:00,S-101,Stadio San Nicola,Bari,Italy,T-61,Romania,ROU,T-11,Cameroon,CMR,0,1,1,2,-1,0,0,0,0,lose,0,1,0
853,WC-1990,1990 FIFA Men's World Cup,M-1990-15,Yugoslavia vs Colombia,group stage,Group D,1,0,0,0,1990-06-14,17:00,S-102,Stadio Renato Dall'Ara,Bologna,Italy,T-87,Yugoslavia,YUG,T-16,Colombia,COL,1,0,1,0,1,0,0,0,0,win,1,0,0
854,WC-1990,1990 FIFA Men's World Cup,M-1990-15,Yugoslavia vs Colombia,group stage,Group D,1,0,0,0,1990-06-14,17:00,S-102,Stadio Renato Dall'Ara,Bologna,Italy,T-16,Colombia,COL,T-87,Yugoslavia,YUG,0,1,0,1,-1,0,0,0,0,lose,0,1,0
855,WC-1990,1990 FIFA Men's World Cup,M-1990-16,Italy vs United States,group stage,Group A,1,0,0,0,1990-06-14,21:00,S-112,Stadio Olimpico,Rome,Italy,T-41,Italy,ITA,T-83,United States,USA,1,0,1,0,1,0,0,0,0,win,1,0,0
856,WC-1990,1990 FIFA Men's World Cup,M-1990-16,Italy vs United States,group stage,Group A,1,0,0,0,1990-06-14,21:00,S-112,Stadio Olimpico,Rome,Italy,T-83,United States,USA,T-41,Italy,ITA,0,1,0,1,-1,0,0,0,0,lose,0,1,0
857,WC-1990,1990 FIFA Men's World Cup,M-1990-17,Austria vs Czechoslovakia,group stage,Group A,1,0,0,0,1990-06-15,17:00,S-104,Stadio Comunale,Florence,Italy,T-05,Austria,AUT,T-21,Czechoslovakia,CSK,1,0,0,1,-1,0,0,0,0,lose,0,1,0
858,WC-1990,1990 FIFA Men's World Cup,M-1990-17,Austria vs Czechoslovakia,group stage,Group A,1,0,0,0,1990-06-15,17:00,S-104,Stadio Comunale,Florence,Italy,T-21,Czechoslovakia,CSK,T-05,Austria,AUT,0,1,1,0,1,0,0,0,0,win,1,0,0
859,WC-1990,1990 FIFA Men's World Cup,M-1990-18,West Germany vs United Arab Emirates,group stage,Group D,1,0,0,0,1990-06-15,21:00,S-107,San Siro,Milan,Italy,T-86,West Germany,DEU,T-82,United Arab Emirates,ARE,1,0,5,1,4,0,0,0,0,win,1,0,0
860,WC-1990,1990 FIFA Men's World Cup,M-1990-18,West Germany vs United Arab Emirates,group stage,Group D,1,0,0,0,1990-06-15,21:00,S-107,San Siro,Milan,Italy,T-82,United Arab Emirates,ARE,T-86,West Germany,DEU,0,1,1,5,-4,0,0,0,0,lose,0,1,0
861,WC-1990,1990 FIFA Men's World Cup,M-1990-19,Brazil vs Costa Rica,group stage,Group C,1,0,0,0,1990-06-16,17:00,S-115,Stadio delle Alpi,Turin,Italy,T-09,Brazil,BRA,T-17,Costa Rica,CRI,1,0,1,0,1,0,0,0,0,win,1,0,0
862,WC-1990,1990 FIFA Men's World Cup,M-1990-19,Brazil vs Costa Rica,group stage,Group C,1,0,0,0,1990-06-16,17:00,S-115,Stadio delle Alpi,Turin,Italy,T-17,Costa Rica,CRI,T-09,Brazil,BRA,0,1,0,1,-1,0,0,0,0,lose,0,1,0
863,WC-1990,1990 FIFA Men's World Cup,M-1990-20,Sweden vs Scotland,group stage,Group C,1,0,0,0,1990-06-16,21:00,S-106,Stadio Luigi Ferraris,Genoa,Italy,T-74,Sweden,SWE,T-64,Scotland,SCO,1,0,1,2,-1,0,0,0,0,lose,0,1,0
864,WC-1990,1990 FIFA Men's World Cup,M-1990-20,Sweden vs Scotland,group stage,Group C,1,0,0,0,1990-06-16,21:00,S-106,Stadio Luigi Ferraris,Genoa,Italy,T-64,Scotland,SCO,T-74,Sweden,SWE,0,1,2,1,1,0,0,0,0,win,1,0,0
865,WC-1990,1990 FIFA Men's World Cup,M-1990-21,England vs Netherlands,group stage,Group F,1,0,0,0,1990-06-16,21:00,S-103,Stadio Sant'Elia,Cagliari,Italy,T-28,England,ENG,T-48,Netherlands,NLD,1,0,0,0,0,0,0,0,0,draw,0,0,1
866,WC-1990,1990 FIFA Men's World Cup,M-1990-21,England vs Netherlands,group stage,Group F,1,0,0,0,1990-06-16,21:00,S-103,Stadio Sant'Elia,Cagliari,Italy,T-48,Netherlands,NLD,T-28,England,ENG,0,1,0,0,0,0,0,0,0,draw,0,0,1
867,WC-1990,1990 FIFA Men's World Cup,M-1990-22,Republic of Ireland vs Egypt,group stage,Group F,1,0,0,0,1990-06-17,17:00,S-110,Stadio La Favorita,Palermo,Italy,T-60,Republic of Ireland,IRL,T-26,Egypt,EGY,1,0,0,0,0,0,0,0,0,draw,0,0,1
868,WC-1990,1990 FIFA Men's World Cup,M-1990-22,Republic of Ireland vs Egypt,group stage,Group F,1,0,0,0,1990-06-17,17:00,S-110,Stadio La Favorita,Palermo,Italy,T-26,Egypt,EGY,T-60,Republic of Ireland,IRL,0,1,0,0,0,0,0,0,0,draw,0,0,1
869,WC-1990,1990 FIFA Men's World Cup,M-1990-23,Belgium vs Uruguay,group stage,Group E,1,0,0,0,1990-06-17,21:00,S-117,Stadio Marc'Antonio Bentegodi,Verona,Italy,T-06,Belgium,BEL,T-84,Uruguay,URY,1,0,3,1,2,0,0,0,0,win,1,0,0
870,WC-1990,1990 FIFA Men's World Cup,M-1990-23,Belgium vs Uruguay,group stage,Group E,1,0,0,0,1990-06-17,21:00,S-117,Stadio Marc'Antonio Bentegodi,Verona,Italy,T-84,Uruguay,URY,T-06,Belgium,BEL,0,1,1,3,-2,0,0,0,0,lose,0,1,0
871,WC-1990,1990 FIFA Men's World Cup,M-1990-24,South Korea vs Spain,group stage,Group E,1,0,0,0,1990-06-17,21:00,S-116,Stadio Friuli,Udine,Italy,T-71,South Korea,KOR,T-73,Spain,ESP,1,0,1,3,-2,0,0,0,0,lose,0,1,0
872,WC-1990,1990 FIFA Men's World Cup,M-1990-24,South Korea vs Spain,group stage,Group E,1,0,0,0,1990-06-17,21:00,S-116,Stadio Friuli,Udine,Italy,T-73,Spain,ESP,T-71,South Korea,KOR,0,1,3,1,2,0,0,0,0,win,1,0,0
873,WC-1990,1990 FIFA Men's World Cup,M-1990-25,Argentina vs Romania,group stage,Group B,1,0,0,0,1990-06-18,21:00,S-109,Stadio San Paolo,Naples,Italy,T-03,Argentina,ARG,T-61,Romania,ROU,1,0,1,1,0,0,0,0,0,draw,0,0,1
874,WC-1990,1990 FIFA Men's World Cup,M-1990-25,Argentina vs Romania,group stage,Group B,1,0,0,0,1990-06-18,21:00,S-109,Stadio San Paolo,Naples,Italy,T-61,Romania,ROU,T-03,Argentina,ARG,0,1,1,1,0,0,0,0,0,draw,0,0,1
875,WC-1990,1990 FIFA Men's World Cup,M-1990-26,Cameroon vs Soviet Union,group stage,Group B,1,0,0,0,1990-06-18,21:00,S-101,Stadio San Nicola,Bari,Italy,T-11,Cameroon,CMR,T-72,Soviet Union,SUN,1,0,0,4,-4,0,0,0,0,lose,0,1,0
876,WC-1990,1990 FIFA Men's World Cup,M-1990-26,Cameroon vs Soviet Union,group stage,Group B,1,0,0,0,1990-06-18,21:00,S-101,Stadio San Nicola,Bari,Italy,T-72,Soviet Union,SUN,T-11,Cameroon,CMR,0,1,4,0,4,0,0,0,0,win,1,0,0
877,WC-1990,1990 FIFA Men's World Cup,M-1990-27,West Germany vs Colombia,group stage,Group D,1,0,0,0,1990-06-19,17:00,S-107,San Siro,Milan,Italy,T-86,West Germany,DEU,T-16,Colombia,COL,1,0,1,1,0,0,0,0,0,draw,0,0,1
878,WC-1990,1990 FIFA Men's World Cup,M-1990-27,West Germany vs Colombia,group stage,Group D,1,0,0,0,1990-06-19,17:00,S-107,San Siro,Milan,Italy,T-16,Colombia,COL,T-86,West Germany,DEU,0,1,1,1,0,0,0,0,0,draw,0,0,1
879,WC-1990,1990 FIFA Men's World Cup,M-1990-28,Yugoslavia vs United Arab Emirates,group stage,Group D,1,0,0,0,1990-06-19,17:00,S-102,Stadio Renato Dall'Ara,Bologna,Italy,T-87,Yugoslavia,YUG,T-82,United Arab Emirates,ARE,1,0,4,1,3,0,0,0,0,win,1,0,0
880,WC-1990,1990 FIFA Men's World Cup,M-1990-28,Yugoslavia vs United Arab Emirates,group stage,Group D,1,0,0,0,1990-06-19,17:00,S-102,Stadio Renato Dall'Ara,Bologna,Italy,T-82,United Arab Emirates,ARE,T-87,Yugoslavia,YUG,0,1,1,4,-3,0,0,0,0,lose,0,1,0
881,WC-1990,1990 FIFA Men's World Cup,M-1990-29,Austria vs United States,group stage,Group A,1,0,0,0,1990-06-19,21:00,S-104,Stadio Comunale,Florence,Italy,T-05,Austria,AUT,T-83,United States,USA,1,0,2,1,1,0,0,0,0,win,1,0,0
882,WC-1990,1990 FIFA Men's World Cup,M-1990-29,Austria vs United States,group stage,Group A,1,0,0,0,1990-06-19,21:00,S-104,Stadio Comunale,Florence,Italy,T-83,United States,USA,T-05,Austria,AUT,0,1,1,2,-1,0,0,0,0,lose,0,1,0
